Date,ETF Close,NIFTY Return,Invested Today,Total Invested,Units Bought,Total Units,Portfolio Value,NIFTY Close
2024-03-02,30.65,0.0018,0,329000,0.0,4551.5193,139504.07,22378.4
2024-03-04,31.22,0.0012,0,329000,0.0,4551.5193,142098.43,22405.6
2024-03-05,31.29,-0.0022,5000,334000,159.7955,4711.3147,147417.04,22356.3
2024-03-06,31.33,0.0053,0,334000,0.0,4711.3147,147605.49,22474.05
2024-03-07,31.55,0.0009,0,334000,0.0,4711.3147,148641.98,22493.55
2024-03-11,31.55,-0.0072,3000,337000,95.0872,4806.4019,151641.98,22332.65
2024-03-12,30.99,0.0001,0,337000,0.0,4806.4019,148950.39,22335.7
2024-03-14,30.14,-0.0085,2000,339000,66.357,4872.7589,146864.95,22146.65
2024-03-15,29.75,-0.0056,1000,340000,33.6134,4906.3723,145964.58,22023.35
2024-03-18,29.89,0.0015,0,340000,0.0,4906.3723,146651.47,22055.7
2024-03-19,29.39,-0.0108,2000,342000,68.0504,4974.4227,146198.28,21817.45
2024-03-20,29.26,0.001,0,342000,0.0,4974.4227,145551.61,21839.1
2024-03-21,30.11,0.0079,0,342000,0.0,4974.4227,149779.87,22011.95
2024-03-22,30.33,0.0039,0,342000,0.0,4974.4227,150874.24,22096.75
2024-03-26,30.6,-0.0042,4000,346000,130.719,5105.1417,156217.33,22004.7
2024-03-27,30.58,0.0054,0,346000,0.0,5105.1417,156115.23,22123.65
2024-03-28,30.8,0.0092,0,346000,0.0,5105.1417,157238.36,22326.9
2024-04-01,31.25,0.0061,0,346000,0.0,5105.1417,159535.68,22462.0
2024-04-02,31.45,-0.0004,4000,350000,127.186,5232.3277,164556.71,22453.3
2024-04-03,31.59,-0.0008,1000,351000,31.6556,5263.9833,166289.23,22434.65
2024-04-04,31.65,0.0036,0,351000,0.0,5263.9833,166605.07,22514.65
2024-04-05,31.7,-0.0,2000,353000,63.0915,5327.0747,168868.27,22513.7
2024-04-08,31.72,0.0068,0,353000,0.0,5327.0747,168974.81,22666.3
2024-04-09,31.53,-0.001,2000,355000,63.4317,5390.5064,169962.67,22642.75
2024-04-10,31.67,0.0049,0,355000,0.0,5390.5064,170717.34,22753.8
2024-04-12,31.8,-0.0103,2000,357000,62.8931,5453.3995,173418.1,22519.4
2024-04-15,31.35,-0.011,1000,358000,31.8979,5485.2974,171964.07,22272.5
2024-04-16,31.25,-0.0056,1000,359000,32.0,5517.2974,172415.54,22147.9
2024-04-18,31.14,-0.0069,1000,360000,32.113,5549.4104,172808.64,21995.85
2024-04-19,31.02,0.0069,0,360000,0.0,5549.4104,172142.71,22147.0
2024-04-22,31.23,0.0086,0,360000,0.0,5549.4104,173308.09,22336.4
2024-04-23,31.41,0.0014,0,360000,0.0,5549.4104,174306.98,22368.0
2024-04-24,31.73,0.0015,0,360000,0.0,5549.4104,176082.79,22402.4
2024-04-25,32.08,0.0075,0,360000,0.0,5549.4104,178025.09,22570.35
2024-04-26,32.36,-0.0067,6000,366000,185.4141,5734.8245,185578.92,22419.95
2024-04-29,32.35,0.01,0,366000,0.0,5734.8245,185521.57,22643.4
2024-04-30,32.6,-0.0017,2000,368000,61.3497,5796.1742,188955.28,22604.85
2024-05-02,33.35,0.0019,0,368000,0.0,5796.1742,193302.41,22648.2
2024-05-03,33.37,-0.0076,2000,370000,59.9341,5856.1083,195418.33,22475.85
2024-05-06,32.87,-0.0015,1000,371000,30.4229,5886.5312,193490.28,22442.7
2024-05-07,32.14,-0.0062,1000,372000,31.1139,5917.645,190193.11,22302.5
2024-05-08,32.67,0.0,0,372000,0.0,5917.645,193329.46,22302.5
2024-05-09,32.05,-0.0155,2000,374000,62.4025,5980.0475,191660.52,21957.5
2024-05-10,32.49,0.0044,0,374000,0.0,5980.0475,194291.74,22055.2
2024-05-13,32.48,0.0022,0,374000,0.0,5980.0475,194231.94,22104.05
2024-05-14,32.96,0.0051,0,374000,0.0,5980.0475,197102.37,22217.85
2024-05-15,32.95,-0.0008,4000,378000,121.3961,6101.4436,201042.57,22200.55
2024-05-16,33.74,0.0092,0,378000,0.0,6101.4436,205862.71,22403.85
2024-05-17,33.81,0.0028,0,378000,0.0,6101.4436,206289.81,22466.1
2024-05-18,34.12,0.0016,0,378000,0.0,6101.4436,208181.26,22502.0
2024-05-21,34.49,0.0012,0,378000,0.0,6101.4436,210438.79,22529.05
2024-05-22,34.47,0.0031,0,378000,0.0,6101.4436,210316.76,22597.8
2024-05-23,34.69,0.0164,0,378000,0.0,6101.4436,211659.08,22967.65
2024-05-24,35.05,-0.0005,7000,385000,199.7147,6301.1583,220855.6,22957.1
2024-05-27,35.04,-0.0011,1000,386000,28.5388,6329.6971,221792.59,22932.45
2024-05-28,34.84,-0.0019,1000,387000,28.7026,6358.3997,221526.65,22888.15
2024-05-29,34.83,-0.008,1000,388000,28.7109,6387.1106,222463.06,22704.7
2024-05-30,34.97,-0.0095,1000,389000,28.5959,6415.7066,224357.26,22488.65
2024-05-31,34.42,0.0019,0,389000,0.0,6415.7066,220828.62,22530.7
2024-06-03,36.0,0.0325,0,389000,0.0,6415.7066,230965.44,23263.9
2024-06-04,34.73,-0.0593,3000,392000,86.3807,6502.0872,225817.49,21884.5
2024-06-05,33.72,0.0336,0,392000,0.0,6502.0872,219250.38,22620.35
2024-06-06,34.34,0.0089,0,392000,0.0,6502.0872,223281.68,22821.4
2024-06-07,34.93,0.0205,0,392000,0.0,6502.0872,227117.91,23290.15
2024-06-10,35.16,-0.0013,4000,396000,113.7656,6615.8529,232613.39,23259.2
2024-06-11,35.33,0.0002,0,396000,0.0,6615.8529,233738.08,23264.85
2024-06-12,35.7,0.0025,0,396000,0.0,6615.8529,236185.95,23322.95
2024-06-13,35.85,0.0033,0,396000,0.0,6615.8529,237178.33,23398.9
2024-06-14,36.41,0.0029,0,396000,0.0,6615.8529,240883.2,23465.6
2024-06-18,36.69,0.0039,0,396000,0.0,6615.8529,242735.64,23557.9
2024-06-19,35.97,-0.0018,6000,402000,166.8057,6782.6585,243972.23,23516.0
2024-06-20,35.91,0.0022,0,402000,0.0,6782.6585,243565.27,23567.0
2024-06-21,35.77,-0.0028,2000,404000,55.9128,6838.5713,244615.7,23501.1
2024-06-24,35.81,0.0016,0,404000,0.0,6838.5713,244889.24,23537.85
2024-06-25,35.67,0.0078,0,404000,0.0,6838.5713,243931.84,23721.3
2024-06-26,35.51,0.0062,0,404000,0.0,6838.5713,242837.67,23868.8
2024-06-27,35.49,0.0074,0,404000,0.0,6838.5713,242700.9,24044.5
2024-06-28,35.66,-0.0014,5000,409000,140.2131,6978.7844,248863.45,24010.6
2024-07-01,35.71,0.0055,0,409000,0.0,6978.7844,249212.39,24141.95
2024-07-02,35.57,-0.0007,2000,411000,56.2272,7035.0116,250235.36,24123.85
2024-07-03,35.92,0.0067,0,411000,0.0,7035.0116,252697.62,24286.5
2024-07-04,36.33,0.0006,0,411000,0.0,7035.0116,255581.97,24302.15
2024-07-05,36.49,0.0009,0,411000,0.0,7035.0116,256707.57,24323.85
2024-07-08,36.64,-0.0001,4000,415000,109.1703,7144.1819,261762.82,24320.55
2024-07-09,36.76,0.0046,0,415000,0.0,7144.1819,262620.13,24433.2
2024-07-10,36.71,-0.0045,2000,417000,54.4811,7198.663,264262.92,24324.45
2024-07-11,36.68,-0.0003,1000,418000,27.2628,7225.9258,265046.96,24315.95
2024-07-12,36.43,0.0077,0,418000,0.0,7225.9258,263240.48,24502.15
2024-07-15,36.68,0.0035,0,418000,0.0,7225.9258,265046.96,24586.7
2024-07-16,36.58,0.0011,0,418000,0.0,7225.9258,264324.36,24613.0
2024-07-18,36.15,0.0076,0,418000,0.0,7225.9258,261217.22,24800.85
2024-07-19,35.01,-0.0109,5000,423000,142.8163,7368.7421,257979.66,24530.9
2024-07-22,35.51,-0.0009,1000,424000,28.1611,7396.9032,262664.03,24509.25
2024-07-23,35.21,-0.0012,1000,425000,28.401,7425.3042,261444.96,24479.05
2024-07-24,35.22,-0.0027,1000,426000,28.393,7453.6972,262519.21,24413.5
2024-07-25,35.32,-0.0003,1000,427000,28.3126,7482.0097,264264.58,24406.1
2024-07-26,36.25,0.0176,0,427000,0.0,7482.0097,271222.85,24834.85
2024-07-29,36.7,0.0001,0,427000,0.0,7482.0097,274589.76,24836.1
2024-07-30,36.81,0.0009,0,427000,0.0,7482.0097,275412.78,24857.3
2024-07-31,37.05,0.0038,0,427000,0.0,7482.0097,277208.46,24951.15
2024-08-01,36.91,0.0024,0,427000,0.0,7482.0097,276160.98,25010.9
2024-08-02,36.21,-0.0117,6000,433000,165.7001,7647.7098,276923.57,24717.7
2024-08-05,35.07,-0.0268,1000,434000,28.5144,7676.2242,269205.18,24055.6
2024-08-06,34.4,-0.0026,1000,435000,29.0698,7705.294,265062.11,23992.55
2024-08-07,35.52,0.0127,0,435000,0.0,7705.294,273692.04,24297.5
2024-08-08,35.39,-0.0074,2000,437000,56.5131,7761.8071,274690.35,24117.0
2024-08-09,35.96,0.0104,0,437000,0.0,7761.8071,279114.58,24367.5
2024-08-12,35.86,-0.0008,2000,439000,55.7724,7817.5796,280338.4,24347.0
2024-08-13,35.54,-0.0085,1000,440000,28.1373,7845.7169,278836.78,24139.0
2024-08-14,35.31,0.0002,0,440000,0.0,7845.7169,277032.26,24143.75
2024-08-16,36.01,0.0165,0,440000,0.0,7845.7169,282524.27,24541.15
2024-08-19,36.12,0.0013,0,440000,0.0,7845.7169,283387.29,24572.65
2024-08-20,36.37,0.0051,0,440000,0.0,7845.7169,285348.72,24698.85
2024-08-21,36.5,0.0029,0,440000,0.0,7845.7169,286368.67,24770.2
2024-08-22,36.53,0.0017,0,440000,0.0,7845.7169,286604.04,24811.5
2024-08-23,36.69,0.0005,0,440000,0.0,7845.7169,287859.35,24823.15
2024-08-26,36.85,0.0076,0,440000,0.0,7845.7169,289114.67,25010.6
2024-08-27,36.88,0.0003,0,440000,0.0,7845.7169,289350.04,25017.75
2024-08-28,37.15,0.0014,0,440000,0.0,7845.7169,291468.38,25052.35
2024-08-29,37.14,0.004,0,440000,0.0,7845.7169,291389.93,25151.95
2024-08-30,37.2,0.0033,0,440000,0.0,7845.7169,291860.67,25235.9
2024-09-02,37.13,0.0017,0,440000,0.0,7845.7169,291311.47,25278.7
2024-09-03,37.08,0.0,0,440000,0.0,7845.7169,290919.18,25279.85
2024-09-04,37.01,-0.0032,15000,455000,405.2959,8251.0128,305369.98,25198.7
2024-09-05,36.94,-0.0021,1000,456000,27.0709,8278.0837,305792.41,25145.1
2024-09-06,36.26,-0.0117,1000,457000,27.5786,8305.6623,301163.31,24852.15
2024-09-09,36.18,0.0034,0,457000,0.0,8305.6623,300498.86,24936.4
2024-09-10,36.16,0.0042,0,457000,0.0,8305.6623,300332.75,25041.1
2024-09-11,35.94,-0.0049,3000,460000,83.4725,8389.1347,301505.5,24918.45
2024-09-12,36.62,0.0189,0,460000,0.0,8389.1347,307210.11,25388.9
2024-09-13,36.63,-0.0013,2000,462000,54.6001,8443.7348,309294.01,25356.5
2024-09-16,36.77,0.0011,0,462000,0.0,8443.7348,310476.13,25383.75
2024-09-17,36.77,0.0014,0,462000,0.0,8443.7348,310476.13,25418.55
2024-09-18,36.71,-0.0016,3000,465000,81.7216,8525.4564,312969.5,25377.55
2024-09-19,36.35,0.0015,0,465000,0.0,8525.4564,309900.34,25415.8
2024-09-20,36.75,0.0148,0,465000,0.0,8525.4564,313310.52,25790.95
2024-09-23,37.44,0.0057,0,465000,0.0,8525.4564,319193.09,25939.05
2024-09-24,37.71,0.0001,0,465000,0.0,8525.4564,321494.96,25940.4
2024-09-25,37.67,0.0025,0,465000,0.0,8525.4564,321153.94,26004.15
2024-09-26,37.94,0.0081,0,465000,0.0,8525.4564,323455.82,26216.05
2024-09-27,38.31,-0.0014,7000,472000,182.7199,8708.1763,333610.23,26178.95
2024-09-30,37.97,-0.0141,1000,473000,26.3366,8734.5129,331649.45,25810.85
2024-10-01,38.1,-0.0005,1000,474000,26.2467,8760.7596,333784.94,25796.9
2024-10-03,37.49,-0.0212,1000,475000,26.6738,8787.4334,329440.88,25250.1
2024-10-04,37.01,-0.0093,1000,476000,27.0197,8814.4531,326222.91,25014.6
2024-10-07,37.09,-0.0087,1000,477000,26.9614,8841.4146,327928.07,24795.75
2024-10-08,37.14,0.0088,0,477000,0.0,8841.4146,328370.14,25013.15
2024-10-09,37.46,-0.0012,2000,479000,53.3903,8894.8048,333199.39,24981.95
2024-10-10,37.55,0.0007,0,479000,0.0,8894.8048,333999.92,24998.45
2024-10-11,37.58,-0.0014,2000,481000,53.2198,8948.0246,336266.77,24964.25
2024-10-14,37.77,0.0066,0,481000,0.0,8948.0246,337966.89,25127.95
2024-10-15,37.72,-0.0028,2000,483000,53.0223,9001.0469,339519.49,25057.35
2024-10-16,37.61,-0.0034,1000,484000,26.5887,9027.6356,339529.37,24971.3
2024-10-17,36.71,-0.0089,1000,485000,27.2405,9054.8761,332404.5,24749.85
2024-10-18,36.94,0.0042,0,485000,0.0,9054.8761,334487.12,24854.05
2024-10-21,36.52,-0.0029,2000,487000,54.7645,9109.6406,332684.08,24781.1
2024-10-22,35.51,-0.0125,1000,488000,28.1611,9137.8017,324483.34,24472.1
2024-10-23,35.25,-0.0015,1000,489000,28.3688,9166.1705,323107.51,24435.5
2024-10-24,35.29,-0.0015,1000,490000,28.3366,9194.5071,324474.16,24399.4
2024-10-25,34.53,-0.009,1000,491000,28.9603,9223.4675,318486.33,24180.8
2024-10-28,34.8,0.0065,0,491000,0.0,9223.4675,320976.67,24339.15
2024-10-29,35.03,0.0052,0,491000,0.0,9223.4675,323098.07,24466.85
2024-10-30,34.89,-0.0051,3000,494000,85.9845,9309.452,324806.78,24340.85
2024-10-31,34.82,-0.0056,1000,495000,28.7191,9338.1711,325155.12,24205.35
2024-11-01,35.11,0.0041,0,495000,0.0,9338.1711,327863.19,24304.35
2024-11-04,34.33,-0.0127,2000,497000,58.2581,9396.4292,322579.41,23995.35
2024-11-05,34.68,0.0091,0,497000,0.0,9396.4292,325868.16,24213.3
2024-11-06,35.44,0.0112,0,497000,0.0,9396.4292,333009.45,24484.05
2024-11-07,34.96,-0.0116,3000,500000,85.8124,9482.2416,331499.17,24199.35
2024-11-08,34.64,-0.0021,1000,501000,28.8684,9511.1099,329464.85,24148.2
2024-11-11,34.64,-0.0003,1000,502000,28.8684,9539.9783,330464.85,24141.3
2024-11-12,33.99,-0.0107,1000,503000,29.4204,9569.3987,325263.86,23883.45
2024-11-13,33.6,-0.0136,1000,504000,29.7619,9599.1606,322531.8,23559.05
2024-11-14,33.2,-0.0011,1000,505000,30.1205,9629.2811,319692.13,23532.7
2024-11-18,33.16,-0.0034,1000,506000,30.1568,9659.4379,320306.96,23453.8
2024-11-19,33.45,0.0028,0,506000,0.0,9659.4379,323108.2,23518.5
2024-11-21,32.9,-0.0072,2000,508000,60.7903,9720.2282,319795.51,23349.9
2024-11-22,33.53,0.0239,0,508000,0.0,9720.2282,325919.25,23907.25
2024-11-25,34.25,0.0132,0,508000,0.0,9720.2282,332917.82,24221.9
2024-11-26,34.06,-0.0011,3000,511000,88.0799,9808.308,334070.97,24194.5
2024-11-27,34.37,0.0033,0,511000,0.0,9808.308,337111.55,24274.9
2024-11-28,34.21,-0.0149,2000,513000,58.4624,9866.7705,337542.22,23914.15
2024-11-29,34.52,0.0091,0,513000,0.0,9866.7705,340600.92,24131.1
2024-12-02,34.63,0.006,0,513000,0.0,9866.7705,341686.26,24276.05
2024-12-03,35.05,0.0075,0,513000,0.0,9866.7705,345830.31,24457.15
2024-12-04,35.16,0.0004,0,513000,0.0,9866.7705,346915.65,24467.45
2024-12-05,35.27,0.0098,0,513000,0.0,9866.7705,348000.99,24708.4
2024-12-06,35.52,-0.0012,6000,519000,168.9189,10035.6894,356467.69,24677.8
2024-12-09,35.53,-0.0024,1000,520000,28.1452,10063.8346,357568.04,24619.0
2024-12-10,35.43,-0.0004,1000,521000,28.2247,10092.0593,357561.66,24610.05
2024-12-11,35.48,0.0013,0,521000,0.0,10092.0593,358066.26,24641.8
2024-12-12,35.32,-0.0038,2000,523000,56.6251,10148.6844,358451.53,24548.7
2024-12-13,35.41,0.0089,0,523000,0.0,10148.6844,359364.92,24768.3
2024-12-16,35.63,-0.004,2000,525000,56.1325,10204.8169,363597.63,24668.25
2024-12-17,35.14,-0.0135,1000,526000,28.4576,10233.2745,359597.27,24336.0
2024-12-18,34.71,-0.0056,1000,527000,28.8101,10262.0846,356196.96,24198.85
2024-12-19,34.4,-0.0102,1000,528000,29.0698,10291.1544,354015.71,23951.7
2024-12-20,33.49,-0.0152,1000,529000,29.8597,10321.0141,345650.76,23587.5
2024-12-23,33.51,0.007,0,529000,0.0,10321.0141,345857.18,23753.45
2024-12-24,33.5,-0.0011,2000,531000,59.7015,10380.7156,347753.97,23727.65
2024-12-26,33.73,0.001,0,531000,0.0,10380.7156,350141.54,23750.2
2024-12-27,33.6,0.0027,0,531000,0.0,10380.7156,348792.04,23813.4
2024-12-30,33.21,-0.0071,3000,534000,90.3342,10471.0498,347743.56,23644.9
2024-12-31,33.1,-0.0,1000,535000,30.2115,10501.2613,347591.75,23644.8
2025-01-01,33.12,0.0041,0,535000,0.0,10501.2613,347801.77,23742.9
2025-01-02,33.67,0.0188,0,535000,0.0,10501.2613,353577.47,24188.65
2025-01-03,33.51,-0.0076,3000,538000,89.5255,10590.7868,354897.27,24004.75
2025-01-06,32.8,-0.0162,1000,539000,30.4878,10621.2746,348377.81,23616.05
2025-01-07,32.63,0.0039,0,539000,0.0,10621.2746,346572.19,23707.9
2025-01-08,32.11,-0.0008,2000,541000,62.2859,10683.5605,343049.13,23688.95
2025-01-09,31.78,-0.0069,1000,542000,31.4663,10715.0268,340523.55,23526.5
2025-01-10,31.5,-0.004,1000,543000,31.746,10746.7729,338523.34,23431.5
2025-01-13,30.33,-0.0147,1000,544000,32.9707,10779.7435,326949.62,23085.95
2025-01-14,30.56,0.0039,0,544000,0.0,10779.7435,329428.96,23176.05
2025-01-15,30.78,0.0016,0,544000,0.0,10779.7435,331800.51,23213.2
2025-01-16,31.02,0.0042,0,544000,0.0,10779.7435,334387.64,23311.8
2025-01-17,30.87,-0.0047,4000,548000,129.5756,10909.3192,336770.68,23203.2
2025-01-20,30.93,0.0061,0,548000,0.0,10909.3192,337425.24,23344.75
2025-01-21,29.89,-0.0137,2000,550000,66.912,10976.2312,328079.55,23024.65
2025-01-22,29.79,0.0057,0,550000,0.0,10976.2312,326981.93,23155.35
2025-01-23,30.38,0.0022,0,550000,0.0,10976.2312,333457.9,23205.35
2025-01-24,30.17,-0.0049,3000,553000,99.4365,11075.6677,334152.89,23092.2
2025-01-27,29.3,-0.0114,1000,554000,34.1297,11109.7974,325517.06,22829.15
2025-01-28,28.89,0.0056,0,554000,0.0,11109.7974,320962.05,22957.25
2025-01-29,29.63,0.009,0,554000,0.0,11109.7974,329183.3,23163.1
2025-01-30,29.45,0.0037,0,554000,0.0,11109.7974,327183.53,23249.5
2025-01-31,29.77,0.0111,0,554000,0.0,11109.7974,330738.67,23508.4
2025-02-01,29.83,-0.0011,5000,559000,167.6165,11277.4139,336405.26,23482.15
2025-02-03,29.81,-0.0052,1000,560000,33.5458,11310.9597,337179.71,23361.05
2025-02-04,30.28,0.0162,0,560000,0.0,11310.9597,342495.86,23739.25
2025-02-05,30.44,-0.0018,2000,562000,65.703,11376.6627,346305.61,23696.3
2025-02-06,30.11,-0.0039,1000,563000,33.2116,11409.8742,343551.31,23603.35
2025-02-07,30.28,-0.0018,1000,564000,33.0251,11442.8993,346490.99,23559.95
2025-02-10,29.9,-0.0076,1000,565000,33.4448,11476.3442,343142.69,23381.6
2025-02-11,29.14,-0.0132,1000,566000,34.3171,11510.6612,335420.67,23071.8
2025-02-12,28.96,-0.0012,1000,567000,34.5304,11545.1916,334348.75,23045.25
2025-02-13,28.92,-0.0006,1000,568000,34.5781,11579.7698,334886.94,23031.4
2025-02-14,28.48,-0.0044,1000,569000,35.1124,11614.8821,330791.84,22929.25
2025-02-17,28.42,0.0013,0,569000,0.0,11614.8821,330094.95,22959.5
2025-02-18,28.49,-0.0006,2000,571000,70.2001,11685.0822,332907.99,22945.3
2025-02-19,28.67,-0.0005,1000,572000,34.8797,11719.9619,336011.31,22932.9
2025-02-20,28.83,-0.0009,1000,573000,34.6861,11754.648,338886.5,22913.15
2025-02-21,28.49,-0.0051,1000,574000,35.1,11789.748,335889.92,22795.9
2025-02-24,28.11,-0.0106,1000,575000,35.5745,11825.3225,332409.82,22553.35
2025-02-25,28.0,-0.0003,1000,576000,35.7143,11861.0368,332109.03,22547.55
2025-02-27,27.72,-0.0001,1000,577000,36.075,11897.1119,329787.94,22545.05
2025-02-28,26.93,-0.0186,1000,578000,37.1333,11934.2452,321389.22,22124.7
2025-03-03,27.09,-0.0002,1000,579000,36.914,11971.1592,324298.7,22119.3
2025-03-04,26.88,-0.0017,1000,580000,37.2024,12008.3615,322784.76,22082.65
2025-03-05,27.62,0.0115,0,580000,0.0,12008.3615,331670.95,22337.3
2025-03-06,27.63,0.0093,0,580000,0.0,12008.3615,331791.03,22544.7
2025-03-07,27.46,0.0003,0,580000,0.0,12008.3615,329749.61,22552.5
2025-03-10,26.97,-0.0041,4000,584000,148.3129,12156.6745,327865.51,22460.3
2025-03-11,27.07,0.0017,0,584000,0.0,12156.6745,329081.18,22497.9
2025-03-12,27.0,-0.0012,2000,586000,74.0741,12230.7485,330230.21,22470.5
2025-03-13,26.87,-0.0033,1000,587000,37.2162,12267.9648,329640.21,22397.2
2025-03-17,26.87,0.005,0,587000,0.0,12267.9648,329640.21,22508.75
2025-03-18,27.76,0.0145,0,587000,0.0,12267.9648,340558.7,22834.3
2025-03-19,28.03,0.0032,0,587000,0.0,12267.9648,343871.05,22907.6
2025-03-20,28.26,0.0124,0,587000,0.0,12267.9648,346692.68,23190.65
2025-03-21,28.36,0.0069,0,587000,0.0,12267.9648,347919.48,23350.4
2025-03-24,28.78,0.0132,0,587000,0.0,12267.9648,353072.03,23658.35
2025-03-25,28.58,0.0004,0,587000,0.0,12267.9648,350618.43,23668.65
2025-03-26,28.35,-0.0077,8000,595000,282.1869,12550.1517,355796.8,23486.85
2025-03-27,28.42,0.0045,0,595000,0.0,12550.1517,356675.31,23591.95
2025-03-28,28.26,-0.0031,2000,597000,70.7714,12620.9231,356667.29,23519.35
2025-04-01,27.91,-0.015,1000,598000,35.8295,12656.7526,353249.96,23165.7
2025-04-02,28.38,0.0072,0,598000,0.0,12656.7526,359198.64,23332.35
2025-04-03,28.05,-0.0035,2000,600000,71.3012,12728.0538,357021.91,23250.1
2025-04-04,27.18,-0.0149,1000,601000,36.7918,12764.8456,346948.5,22904.45
2025-04-07,26.2,-0.0324,1000,602000,38.1679,12803.0135,335438.95,22161.6
2025-04-08,26.76,0.0169,0,602000,0.0,12803.0135,342608.64,22535.85
2025-04-09,26.46,-0.0061,2000,604000,75.5858,12878.5993,340767.74,22399.15
2025-04-11,27.07,0.0192,0,604000,0.0,12878.5993,348623.68,22828.55
2025-04-15,27.78,0.0219,0,604000,0.0,12878.5993,357767.49,23328.55
2025-04-16,27.94,0.0047,0,604000,0.0,12878.5993,359828.06,23437.2
2025-04-17,28.18,0.0177,0,604000,0.0,12878.5993,362918.93,23851.65
2025-04-21,28.85,0.0115,0,604000,0.0,12878.5993,371547.59,24125.55
2025-04-22,28.98,0.0017,0,604000,0.0,12878.5993,373221.81,24167.25
2025-04-23,29.51,0.0067,0,604000,0.0,12878.5993,380047.47,24328.95
2025-04-24,29.52,-0.0034,8000,612000,271.0027,13149.602,388176.25,24246.7
2025-04-25,29.06,-0.0086,1000,613000,34.4116,13184.0136,383127.43,24039.35
2025-04-28,29.42,0.012,0,613000,0.0,13184.0136,387873.68,24328.5
2025-04-29,29.59,0.0003,0,613000,0.0,13184.0136,390114.96,24335.95
2025-04-30,29.38,-0.0001,3000,616000,102.1103,13286.1239,390346.32,24334.2
2025-05-02,29.44,0.0005,0,616000,0.0,13286.1239,391143.49,24346.7
2025-05-05,29.78,0.0047,0,616000,0.0,13286.1239,395660.77,24461.15
2025-05-06,29.37,-0.0033,3000,619000,102.145,13388.2689,393213.46,24379.6
2025-05-07,29.69,0.0014,0,619000,0.0,13388.2689,397497.7,24414.4
2025-05-08,29.28,-0.0058,2000,621000,68.306,13456.5749,394008.51,24273.8
2025-05-09,29.09,-0.011,1000,622000,34.3761,13490.951,392451.76,24008.0
2025-05-12,30.29,0.0382,0,622000,0.0,13490.951,408640.91,24924.7
2025-05-13,30.26,-0.0139,2000,624000,66.0939,13557.0449,410236.18,24578.35
2025-05-14,30.55,0.0036,0,624000,0.0,13557.0449,414167.72,24666.9
2025-05-15,30.87,0.016,0,624000,0.0,13557.0449,418505.97,25062.1
2025-05-16,30.95,-0.0017,3000,627000,96.9305,13653.9754,422590.54,25019.8
2025-05-19,30.87,-0.003,1000,628000,32.3939,13686.3693,422498.22,24945.45
2025-05-20,30.44,-0.0105,1000,629000,32.8515,13719.2208,417613.08,24683.9
2025-05-21,30.71,0.0052,0,629000,0.0,13719.2208,421317.27,24813.45
2025-05-22,30.44,-0.0082,2000,631000,65.703,13784.9238,419613.08,24609.7
2025-05-23,30.59,0.0099,0,631000,0.0,13784.9238,421680.82,24853.15
2025-05-26,30.84,0.006,0,631000,0.0,13784.9238,425127.05,25001.15
2025-05-27,30.69,-0.007,3000,634000,97.7517,13882.6755,426059.31,24826.2
2025-05-28,30.23,-0.003,1000,635000,33.0797,13915.7553,420673.28,24752.45
2025-05-29,30.83,0.0033,0,635000,0.0,13915.7553,429022.73,24833.6
2025-05-30,30.58,-0.0033,2000,637000,65.4022,13981.1575,427543.8,24750.7
2025-06-02,30.82,-0.0014,1000,638000,32.4465,14013.604,431899.27,24716.6
2025-06-03,30.71,-0.007,1000,639000,32.5627,14046.1666,431357.78,24542.5
2025-06-04,30.97,0.0032,0,639000,0.0,14046.1666,435009.78,24620.2
2025-06-05,31.34,0.0053,0,639000,0.0,14046.1666,440206.86,24750.9
2025-06-06,31.57,0.0102,0,639000,0.0,14046.1666,443437.48,25003.05
2025-06-09,31.82,0.004,0,639000,0.0,14046.1666,446949.02,25103.2
2025-06-10,31.87,0.0,0,639000,0.0,14046.1666,447651.33,25104.25
2025-06-11,31.92,0.0015,0,639000,0.0,14046.1666,448353.64,25141.4
2025-06-12,31.44,-0.0101,7000,646000,222.6463,14268.8129,448611.48,24888.2
2025-06-13,31.35,-0.0068,1000,647000,31.8979,14300.7109,448327.29,24718.6
2025-06-16,31.49,0.0092,0,647000,0.0,14300.7109,450329.39,24946.5
2025-06-17,31.56,-0.0037,2000,649000,63.3714,14364.0822,453330.44,24853.4
2025-06-18,31.5,-0.0017,1000,650000,31.746,14395.8283,453468.59,24812.05
2025-06-19,31.29,-0.0008,1000,651000,31.9591,14427.7874,451445.47,24793.25
2025-06-20,31.68,0.0129,0,651000,0.0,14427.7874,457072.3,25112.4
2025-06-23,31.73,-0.0056,2000,653000,63.0318,14490.8192,459793.69,24971.9
2025-06-24,31.8,0.0029,0,653000,0.0,14490.8192,460808.05,25044.35
2025-06-25,31.95,0.008,0,653000,0.0,14490.8192,462981.67,25244.75
2025-06-26,32.11,0.0121,0,653000,0.0,14490.8192,465300.2,25549.0
2025-06-27,32.12,0.0035,0,653000,0.0,14490.8192,465445.11,25637.8
2025-06-30,32.15,-0.0047,5000,658000,155.521,14646.3402,470879.84,25517.05
2025-07-01,32.18,0.001,0,658000,0.0,14646.3402,471319.23,25541.8
2025-07-02,31.98,-0.0035,2000,660000,62.5391,14708.8793,470389.96,25453.4
2025-07-03,31.8,-0.0019,1000,661000,31.4465,14740.3258,468742.36,25405.3
