date,nav,invested_today,extra_amount,carry_over,total_invested,total_units,portfolio_value,MA,RSI,daily_ret
2022-06-28,9.3,1000.0,0.0,5492.374420166016,117842.22433832176,12228.225788249729,113722.49983072249,9.2925,43.076923076923094,0.01104563504475653
2022-06-29,9.27,3810.7033391152695,2810.7033391152695,2746.187210083008,121652.92767743702,12639.304897107902,117166.35639619025,9.273,38.88888888888886,0.030282983319870782
2022-06-30,9.24,2437.818524135354,1437.8185241353542,1373.093605041504,124090.74620157237,12903.138070715624,119224.99577341237,9.251000000000001,41.17647058823533,0.01757022613437731
2022-07-01,9.25,1000.0,0.0,2373.093605041504,125090.74620157237,13011.246178823732,120354.02715411953,9.234,52.08333333333328,0.009469754000686947
2022-07-04,9.32,1000.0,0.0,3373.093605041504,126090.74620157237,13118.542316162788,122264.81438663718,9.221,56.435643564356475,0.015876388000467978
2022-07-05,9.32,1000.0,0.0,4373.093605041504,127090.74620157237,13225.838453501843,123264.81438663718,9.2115,56.435643564356475,0.008178967964059591
2022-07-06,9.45,1000.0,0.0,5373.093605041504,128090.74620157237,13331.65855932195,125984.17338559241,9.21,72.91666666666666,0.022061112998763566
2022-07-07,9.54,1000.0,0.0,6373.093605041504,129090.74620157237,13436.48036225696,128184.02265593139,9.2095,81.44329896907217,0.017461314474843004
2022-07-08,9.58,1000.0,0.0,7373.093605041504,130090.74620157237,13540.864495868651,129721.48187042167,9.216,84.69387755102038,0.011994156390434885
2022-07-11,9.6,1000.0,0.0,8373.093605041504,131090.74620157236,13645.031162535317,130992.29916033904,9.2355,81.92771084337345,0.009796506111353187
2022-07-12,9.53,1000.0,0.0,9373.093605041504,132090.74620157236,13749.962956869,131037.14697896157,9.252500000000001,83.95061728395054,0.0003423698867033309
2022-07-13,9.49,1000.0,0.0,10373.093605041504,133090.74620157236,13855.337034845817,131487.14846068682,9.2675,76.71232876712331,0.0034341520103264855
2022-07-14,9.48,1000.0,0.0,11373.093605041504,134090.74620157236,13960.822266913328,132348.59509033835,9.291,72.30769230769238,0.0065515652269931834
2022-07-15,9.56,1000.0,0.0,12373.093605041504,135090.74620157236,14065.424777373579,134465.4608716914,9.322500000000002,71.87500000000007,0.015994622231600752
2022-07-18,9.67,1000.0,0.0,13373.093605041504,136090.74620157236,14168.837393712773,137012.65759720252,9.361,75.34246575342465,0.018943130146571008
2022-07-19,9.72,1000.0,0.0,14373.093605041504,137090.74620157236,14271.718052148986,138721.09946688815,9.3935,80.00000000000014,0.012469226563783575
2022-07-20,9.79,1000.0,0.0,15373.093605041504,138090.74620157236,14373.863098114258,140720.11973053857,9.434,84.81012658227853,0.014410354815040716
2022-07-21,9.86,1000.0,0.0,16373.093605041504,139090.74620157236,14475.282976410404,142726.29014740657,9.472,85.88235294117652,0.014256457574862491
2022-07-22,9.9,1000.0,0.0,17373.093605041504,140090.74620157236,14576.293077420505,144305.30146646302,9.5075,85.36585365853665,0.011063212793001487
2022-07-25,9.88,1000.0,0.0,18373.093605041504,141090.74620157236,14677.507652319291,145013.7756049146,9.5375,83.33333333333344,0.00490955031625262
2022-07-26,9.79,1000.0,0.0,19373.093605041504,142090.74620157236,14779.652698284563,144692.79991620587,9.562000000000001,71.24999999999997,-0.0022134151556968407
2022-07-27,9.86,1000.0,0.0,20373.093605041504,143090.74620157236,14881.07257658071,146727.37560508578,9.5915,70.5128205128205,0.014061347144143754
2022-07-28,9.99,1000.0,0.0,21373.093605041504,144090.74620157236,14981.17267668081,149661.9150400413,9.629,73.56321839080458,0.019999944951334614
2022-07-29,10.13,1000.0,0.0,22373.093605041504,145090.74620157236,15079.889359800256,152759.27921477662,9.672999999999998,76.76767676767678,0.020695740622499903
2022-08-01,10.27,1000.0,0.0,23373.093605041504,146090.74620157236,15177.26034324719,155870.46372514864,9.7205,84.90566037735849,0.020366582811625955
2022-08-02,10.29,1000.0,0.0,24373.093605041504,147090.74620157236,15274.44207308198,157174.00893201356,9.769,88.46153846153838,0.008363003327965357
2022-08-03,10.29,1000.0,0.0,25373.093605041504,148090.74620157236,15371.62380291677,158174.00893201356,9.811,89.32038834951446,0.006362375094934203
2022-08-04,10.3,1000.0,0.0,26373.093605041504,149090.74620157236,15468.711181557548,159327.72517004274,9.849,88.54166666666657,0.0072939684959560935
2022-08-05,10.33,1000.0,0.0,27373.093605041504,150090.74620157236,15565.51660266113,160791.78650548946,9.886500000000002,87.4999999999999,0.009188992900539983
2022-08-08,10.39,1000.0,0.0,28373.093605041504,151090.74620157236,15661.762993421476,162725.71750164914,9.925999999999998,87.64044943820214,0.012027548410214584
2022-08-10,10.38,1000.0,0.0,29373.093605041504,152090.74620157236,15758.102107101631,163569.09987171495,9.968499999999999,85.54216867469873,0.005182846221325033
2022-08-11,10.44,1000.0,0.0,30373.093605041504,153090.74620157236,15853.887547714658,165514.585998141,10.016,85.36585365853651,0.011893970975886514
2022-08-12,10.46,1000.0,0.0,31373.093605041504,154090.74620157236,15949.489842169725,166831.66374909534,10.065,84.99999999999991,0.00795747240650524
2022-08-16,10.55,1000.0,0.0,32373.093605041504,155090.74620157236,16044.276572027546,169267.1178348906,10.1145,88.50574712643666,0.014598272480564889
2022-08-17,10.6,1000.0,0.0,33373.093605041504,156090.74620157236,16138.616194669055,171069.331663492,10.161,98.79518072289159,0.010647158477403273
2022-08-18,10.58,1000.0,0.0,34373.093605041504,157090.74620157236,16233.134153081153,171746.5593395986,10.204,96.15384615384623,0.003958790681656277
2022-08-19,10.45,1000.0,0.0,35373.093605041504,158090.74620157236,16328.82793298546,170636.25189969805,10.237,79.48717948717945,-0.006464801648253804
2022-08-22,10.29,1000.0,0.0,36373.093605041504,159090.74620157236,16426.009662820252,169023.6394304204,10.2585,59.999999999999915,-0.009450585390410327
2022-08-23,10.35,1000.0,0.0,37373.093605041504,160090.74620157236,16522.628020308173,171009.20001018958,10.280999999999999,55.55555555555556,0.01174723598699079
2022-08-24,10.38,1000.0,0.0,38373.093605041504,161090.74620157236,16618.967133988328,172504.87885079885,10.306000000000001,56.16438356164393,0.008746189330867349
2022-08-25,10.34,1000.0,0.0,39373.093605041504,162090.74620157236,16715.678932827785,172840.1201654393,10.3335,53.24675324675327,0.0019433729461668658
2022-08-26,10.38,1000.0,0.0,40373.093605041504,163090.74620157236,16812.01804650794,174508.74732275243,10.3595,54.999999999999986,0.00965416568627675
2022-08-29,10.27,1000.0,0.0,41373.093605041504,164090.74620157236,16909.389029954873,173659.42533763655,10.3735,46.59090909090908,-0.004866930730670238
2022-08-30,10.5,1000.0,0.0,42373.093605041504,165090.74620157236,17004.62712519297,178548.58481452617,10.392,55.23809523809519,0.028153723688673304
2022-09-01,10.42,1000.0,0.0,43373.093605041504,166090.74620157236,17100.596415020224,178188.21464451074,10.3995,51.78571428571424,-0.002018331147176422
2022-09-02,10.42,1000.0,0.0,44373.093605041504,167090.74620157236,17196.56570484748,179188.21464451074,10.406,49.05660377358493,0.005612043433933067
2022-09-05,10.48,1000.0,0.0,45373.093605041504,168090.74620157236,17291.985552175724,181220.0085868016,10.4155,50.90909090909089,0.011338881557147573
2022-09-06,10.48,1000.0,0.0,46373.093605041504,169090.74620157236,17387.40539950397,182220.0085868016,10.4245,46.534653465346544,0.005518154467590186
2022-09-07,10.48,1000.0,0.0,47373.093605041504,170090.74620157236,17482.825246832213,183220.00858680162,10.431999999999999,43.75000000000008,0.0054878715447084225
2022-09-08,10.58,1000.0,0.0,48373.093605041504,171090.74620157236,17577.343205244313,185968.29111148484,10.441500000000001,50.0,0.014999903918142321
2022-09-09,10.6,1000.0,0.0,49373.093605041504,172090.74620157236,17671.682827885823,187319.8379755897,10.4525,58.064516129032235,0.007267619958365001
2022-09-12,10.69,1000.0,0.0,50373.093605041504,173090.74620157236,17765.22819739003,189910.28943009942,10.465,73.25581395348826,0.013829028908552088
2022-09-13,10.76,1000.0,0.0,51373.093605041504,174090.74620157236,17858.16500036401,192153.85540391674,10.48,73.56321839080448,0.011813819991270735
2022-09-14,10.73,1000.0,0.0,52373.093605041504,175090.74620157236,17951.361645284793,192618.11045390583,10.489,70.11494252873555,0.002416058990922787
2022-09-15,10.68,1000.0,0.0,53373.093605041504,176090.74620157236,18044.994604086292,192720.5423716416,10.493,69.31818181818176,0.0005317875743584555
2022-09-16,10.47,1000.0,0.0,54373.093605041504,177090.74620157236,18140.505587849424,189931.0935047835,10.4875,54.28571428571428,-0.014474060899428931
2022-09-19,10.5,1000.0,0.0,55373.093605041504,178090.74620157236,18235.74368308752,191475.30867241896,10.49,61.85567010309281,0.008130396867306988
2022-09-20,10.65,1000.0,0.0,56373.093605041504,179090.74620157236,18329.640396702544,195210.6702248821,10.508,58.42696629213486,0.019508319784738992
2022-09-21,10.59,1000.0,0.0,57373.093605041504,180090.74620157236,18424.069103029266,195110.8918010799,10.52,59.770114942528735,-0.0005111320179744805
2022-09-22,10.58,1000.0,0.0,58373.093605041504,181090.74620157236,18518.587061441365,195926.65111004966,10.53,59.09090909090911,0.004181003435735686
2022-09-23,10.39,1000.0,0.0,59373.093605041504,182090.74620157236,18614.83345220171,193408.11956837578,10.532499999999999,45.54455445544555,-0.012854461235389802
2022-09-26,10.2,31052.283087410073,30052.283087410073,29686.546802520752,213143.02928898242,21659.17493135956,220923.5842998675,10.5235,38.33333333333328,0.1422663370746653
2022-09-27,10.21,1000.0,0.0,30686.546802520752,214143.02928898242,21757.11812430765,222140.17604918111,10.520500000000002,38.842975206611605,0.0055068441568568716
2022-09-28,10.16,16441.21659420847,15441.216594208467,15343.273401260376,230584.2458831909,23375.348104052577,237493.53673717417,10.5035,31.896551724137964,0.06911564112830204
2022-09-29,10.18,1000.0,0.0,16343.273401260376,231584.2458831909,23473.57993116456,238961.0436992552,10.491499999999998,31.896551724137964,0.006179144840076534
2022-09-30,10.35,1000.0,0.0,17343.273401260376,232584.2458831909,23570.198288652482,243951.55228755318,10.488000000000001,36.29032258064519,0.020884193134755424
2022-10-03,10.24,9884.197087103616,8884.197087103616,8671.636700630188,242468.4429702945,24535.451910439944,251243.02756290504,10.475999999999999,29.687500000000043,0.029889030042970166
2022-10-04,10.43,1000.0,0.0,9671.636700630188,243468.4429702945,24631.329187525276,256904.7634258886,10.4735,39.58333333333332,0.022534897457267666
2022-10-06,10.49,1000.0,0.0,10671.636700630188,244468.4429702945,24726.658072177324,259382.64317714013,10.474,43.44827586206899,0.00964512965119213
2022-10-07,10.49,1000.0,0.0,11671.636700630188,245468.4429702945,24821.986956829373,260382.64317714013,10.4695,50.8064516129032,0.0038553080797971706
2022-10-10,10.46,1000.0,0.0,12671.636700630188,246468.4429702945,24917.58925128444,260637.98356843527,10.4625,48.38709677419359,0.0009806352227610393
2022-10-11,10.32,7603.504774789283,6603.504774789283,6335.818350315094,254071.9477450838,25654.362969771773,264753.0258480447,10.443999999999999,36.58536585365856,0.01578834452012612
2022-10-12,10.37,1000.0,0.0,7335.818350315094,255071.9477450838,25750.794985200897,267035.7439965333,10.4245,40.98360655737702,0.00862206632455531
2022-10-13,10.28,4841.486802929969,3841.4868029299682,3667.909175157547,259913.43454801379,26221.756736458676,269559.65925079514,10.402,38.46153846153844,0.009451600810019833
2022-10-14,10.34,1000.0,0.0,4667.909175157547,260913.43454801379,26318.468535298132,272132.9646549827,10.385,47.863247863247835,0.009546329785917074
2022-10-17,10.41,1000.0,0.0,5667.909175157547,261913.43454801379,26414.530014644915,274975.25745245354,10.382,60.00000000000003,0.010444500176869154
2022-10-18,10.52,1000.0,0.0,6667.909175157547,262913.4345480138,26509.587048865447,278880.8557540645,10.383,63.47826086956518,0.014203453568131685
2022-10-19,10.52,1000.0,0.0,7667.909175157547,263913.4345480138,26604.64408308598,279880.8557540645,10.3765,66.36363636363637,0.0035857606550155907
2022-10-20,10.52,1000.0,0.0,8667.909175157547,264913.4345480138,26699.70111730651,280880.8557540645,10.373000000000001,65.74074074074076,0.0035729489153724092
2022-10-21,10.53,1000.0,0.0,9667.909175157547,265913.4345480138,26794.66787893994,282147.85276523756,10.3705,59.78260869565218,0.004510798743373234
2022-10-25,10.64,1000.0,0.0,10667.909175157547,266913.4345480138,26888.652841345956,286095.266231921,10.383,71.73913043478264,0.013990584822801688
2022-10-27,10.68,1000.0,0.0,11667.909175157547,267913.4345480138,26982.285800147456,288170.81234557484,10.407,66.23376623376625,0.007254737699754044
2022-10-28,10.65,1000.0,0.0,12667.909175157547,268913.4345480138,27076.18251376248,288361.3437715704,10.429,60.81081081081084,0.0006611753093408446
2022-10-31,10.78,1000.0,0.0,13667.909175157547,269913.4345480138,27168.946892241143,292881.24749835953,10.459999999999999,66.66666666666666,0.0156744439725236
2022-11-01,10.85,1000.0,0.0,14667.909175157547,270913.4345480138,27261.112790858653,295783.0737808164,10.493500000000001,71.4285714285714,0.009907859609458614
2022-11-02,10.78,1000.0,0.0,15667.909175157547,271913.4345480138,27353.877169337316,294874.79588545626,10.514999999999999,77.38095238095238,-0.0030707568345618164
2022-11-03,10.78,1000.0,0.0,16667.909175157547,272913.4345480138,27446.64154781598,295874.79588545626,10.542,75.94936708860763,0.0033912698336837632
2022-11-04,10.75,1000.0,0.0,17667.909175157547,273913.4345480138,27539.664803629934,296051.3966390218,10.558,82.19178082191792,0.0005968766384343294
2022-11-07,10.8,1000.0,0.0,18667.909175157547,274913.4345480138,27632.257396222525,298428.3798792033,10.5735,81.94444444444456,0.008028954658436449
2022-11-09,10.77,1000.0,0.0,19667.909175157547,275913.4345480138,27725.107906900335,298599.4121573166,10.5875,76.47058823529409,0.0005731099642150017
2022-11-10,10.68,1000.0,0.0,20667.909175157547,276913.4345480138,27818.740865701835,297104.1524456956,10.5985,62.12121212121213,-0.005007577546178199
2022-11-11,10.79,1000.0,0.0,21667.909175157547,277913.4345480138,27911.419271633255,301164.2139409228,10.622,67.5324675324675,0.013665448502842237
2022-11-14,10.77,1000.0,0.0,22667.909175157547,278913.4345480138,28004.269782311065,301605.98555549013,10.642,65.82278481012659,0.0014668795099739285
2022-11-15,10.82,1000.0,0.0,23667.909175157547,279913.4345480138,28096.691224085556,304006.1990446057,10.669,67.46987951807233,0.00795810960016241
2022-11-16,10.82,1000.0,0.0,24667.909175157547,280913.4345480138,28189.112665860048,305006.1990446057,10.693,62.5,0.003289406607966061
2022-11-17,10.8,1000.0,0.0,25667.909175157547,281913.4345480138,28281.70525845264,305442.41679128853,10.7125,58.57142857142865,0.0014301930519746708
2022-11-18,10.75,1000.0,0.0,26667.909175157547,282913.4345480138,28374.728514266593,305028.3315283659,10.724,56.944444444444414,-0.001355690107721963
2022-11-21,10.71,14408.373192229934,13408.373192229934,13333.954587578773,297321.80774024373,29720.04814005837,318301.71558002516,10.733500000000001,44.44444444444457,0.043515249829915836
2022-11-22,10.75,1000.0,0.0,14333.954587578773,298321.80774024373,29813.071395872325,320490.5175056275,10.745000000000001,41.666666666666686,0.006876500560525578
2022-11-23,10.79,1000.0,0.0,15333.954587578773,299321.80774024373,29905.749801803744,322683.0403614624,10.758,50.877192982456116,0.00684114735405994
2022-11-24,10.91,1000.0,0.0,16333.954587578773,300321.80774024373,29997.408830218043,327271.73033767886,10.7715,59.420289855072525,0.014220425006149506
2022-11-25,10.9,1000.0,0.0,17333.954587578773,301321.80774024373,30089.151949484098,327971.7562493767,10.7825,61.1940298507463,0.0021389745792450565
2022-11-28,10.9,1000.0,0.0,18333.954587578773,302321.80774024373,30180.895068750153,328971.7562493767,10.795,58.06451612903224,0.0030490430378389277
2022-11-29,10.92,1000.0,0.0,19333.954587578773,303321.80774024373,30272.470160325243,330575.3741507517,10.802,62.29508196721319,0.004874637019475214
2022-11-30,11.01,1000.0,0.0,20333.954587578773,304321.80774024373,30363.296681669475,334299.8964651809,10.809999999999999,77.04918032786897,0.011266786958942454
2022-12-01,11.06,1000.0,0.0,21333.954587578773,305321.80774024373,30453.712594870198,336818.06129926443,10.824,74.54545454545472,0.007532652150688879
2022-12-02,11.03,1000.0,0.0,22333.954587578773,306321.80774024373,30544.374426239192,336904.4499214183,10.8365,73.21428571428567,0.00025648453001769767
2022-12-05,11.04,1000.0,0.0,23333.954587578773,307321.80774024373,30634.95413638412,338209.89366568066,10.851,71.15384615384606,0.003874818942186442
2022-12-06,10.99,1000.0,0.0,24333.954587578773,308321.80774024373,30725.945947121152,337678.14595886145,10.860499999999998,64.91228070175441,-0.0015722417255623622
2022-12-07,10.97,1000.0,0.0,25333.954587578773,309321.80774024373,30817.10364994704,338063.627039919,10.8705,64.91228070175441,0.0011415636033031973
2022-12-08,11.02,1000.0,0.0,26333.954587578773,310321.80774024373,30907.847751580433,340604.4822224164,10.8875,73.6842105263159,0.0075159081878906076
2022-12-09,10.96,1000.0,0.0,27333.954587578773,311321.80774024373,30999.08862749284,339750.0113573216,10.896,71.18644067796623,-0.002508689432151434
2022-12-12,10.95,1000.0,0.0,28333.954587578773,312321.80774024373,31090.412828406083,340440.02047104656,10.905,67.85714285714283,0.0020309318341693583
2022-12-13,11.01,1000.0,0.0,29333.954587578773,313321.80774024373,31181.239349750314,343305.44524075097,10.9145,68.96551724137936,0.008416827039722463
2022-12-14,11.05,1000.0,0.0,30333.954587578773,314321.80774024373,31271.737087306876,345552.694814741,10.926,64.00000000000006,0.0065459188170291505
2022-12-15,10.92,1000.0,0.0,31333.954587578773,315321.80774024373,31363.312178881966,342487.36899339105,10.931999999999999,51.61290322580641,-0.008870791249344201
2022-12-16,10.81,16868.44249525459,15868.442495254587,15666.977293789387,332190.2502354983,32923.76014329035,355905.84714896866,10.934999999999999,43.83561643835617,0.03917948330478893
2022-12-19,10.89,1000.0,0.0,16666.977293789387,333190.2502354983,33015.58750784498,359539.74796043185,10.943999999999999,48.10126582278485,0.010210286907543109
2022-12-20,10.86,9388.585065627478,8388.585065627478,8333.488646894693,342578.8353011258,33880.09810320663,367937.86540082394,10.949499999999999,39.726027397260275,0.02335796664494616
2022-12-21,10.74,5387.7387985854675,4387.7387985854675,4166.744323447347,347966.57409971126,34381.7497604306,369259.99242702464,10.947,30.0,0.003593343198750265
2022-12-22,10.67,3213.7259792283294,2213.7259792283294,2083.3721617236733,351180.3000789396,34682.9424482683,370066.9959230228,10.935,28.571428571428598,0.0021854614974505804
2022-12-23,10.47,2416.568929971489,1416.568929971489,1041.6860808618367,353596.8690089111,34913.7513241013,365546.9763633406,10.9135,22.330097087378704,-0.012214057480074203
2022-12-26,10.63,1000.0,0.0,2041.6860808618367,354596.8690089111,35007.82470133554,372133.17657519685,10.9,34.21052631578951,0.018017383914317397
2022-12-27,10.69,1000.0,0.0,3041.6860808618367,355596.8690089111,35101.37007083975,375233.6460572769,10.8885,38.13559322033893,0.008331612651723885
2022-12-28,10.68,2539.5521143317605,1539.5521143317605,1520.8430404309183,358136.4211232428,35339.155849335235,377422.1844709003,10.872,35.08771929824563,0.00583246848095631
2022-12-29,10.74,1000.0,0.0,2520.8430404309183,359136.4211232428,35432.26571898142,380542.53382186044,10.856,40.35087719298245,0.008267530313128102
2022-12-30,10.69,2353.531389861643,1353.5313898616432,1260.4215202154592,361489.9525131045,35652.42768248578,381124.451925773,10.839,38.98305084745765,0.0015291801893160262
2023-01-02,10.74,1000.0,0.0,2260.421520215459,362489.9525131045,35745.537552131966,383907.0733098973,10.824,38.461538461538495,0.007301083333971725
2023-01-03,10.75,1000.0,0.0,3260.421520215459,363489.9525131045,35838.56080794592,385264.52868541866,10.812000000000001,36.84210526315786,0.003535895715121473
2023-01-04,10.65,2816.257271735636,1816.257271735636,1630.2107601077296,366306.2097848401,36102.998110456305,384496.92987635965,10.796000000000001,37.83783783783786,-0.0019923941912798337
2023-01-05,10.62,1871.4434082228809,871.443408222881,815.1053800538648,368177.653193063,36279.21688712513,385285.28334126883,10.776,40.77669902912616,0.0020503504804647577
2023-01-06,10.55,1539.3794320231627,539.3794320231628,407.5526900269324,369717.03262508614,36425.129629496994,384285.1175911933,10.7555,33.33333333333333,-0.0025959095592801296
2023-01-09,10.66,1000.0,0.0,1407.5526900269324,370717.03262508614,36518.93825989099,389291.8818504379,10.741,40.90909090909092,0.013028774808216292
2023-01-10,10.59,1835.1084275650624,835.1084275650624,703.7763450134662,372552.1410526512,36692.22517467522,388570.6645998106,10.72,42.857142857142826,-0.0018526388148633055
2023-01-11,10.58,1000.0,0.0,1703.7763450134662,373552.1410526512,36786.74313308732,389203.74234806385,10.6965,45.45454545454545,0.0016292474083323683
2023-01-12,10.58,1000.0,0.0,2703.776345013466,374552.1410526512,36881.26109149942,390203.7423480639,10.679499999999999,56.962025316455666,0.002569348367431168
2023-01-13,10.62,1000.0,0.0,3703.776345013466,375552.1410526512,36975.42305006816,392678.9927917238,10.67,49.25373134328346,0.0063434820710970286
2023-01-16,10.58,2927.217739361722,1927.2177393617224,1851.888172506733,378479.35879201296,37252.09769462031,394127.19360908284,10.6545,41.53846153846156,0.003688001762108817
2023-01-17,10.63,1000.0,0.0,2851.888172506733,379479.35879201296,37346.17107185455,396989.7984938139,10.643,46.37681159420298,0.007263149894626064
2023-01-18,10.69,1000.0,0.0,3851.888172506733,380479.35879201296,37439.71644135876,400230.5687581251,10.6405,46.376811594202834,0.008163359050048058
2023-01-19,10.67,1000.0,0.0,4851.888172506733,381479.35879201296,37533.43715363617,400481.77442929795,10.6405,48.484848484848506,0.0006276523853545601
2023-01-20,10.63,3500.920656075296,2500.920656075296,2425.9440862533665,384980.27944808826,37862.7805831823,402481.35759922786,10.6485,41.53846153846152,0.004992944242667274
2023-01-23,10.67,1000.0,0.0,3425.9440862533665,385980.27944808826,37956.50129545971,404995.8688225551,10.6505,44.11764705882347,0.006247522216497492
2023-01-24,10.64,1000.0,0.0,4425.944086253367,386980.27944808826,38050.48625786573,404857.17378369137,10.648,49.180327868852466,-0.0003424603793292791
2023-01-25,10.5,3476.1299378635263,2476.1299378635263,2212.9720431266833,390456.40938595176,38381.54625194797,403006.2356454537,10.639,41.66666666666664,-0.004571829914582715
2023-01-27,10.35,2392.200307277629,1392.2003072776286,1106.4860215633416,392848.6096932294,38612.676716419235,399641.2040149391,10.6195,37.499999999999865,-0.008349825220756668
2023-01-30,10.37,1000.0,0.0,2106.4860215633416,393848.6096932294,38709.108731848355,401413.4575492674,10.6035,29.5774647887322,0.004434611637948338
2023-01-31,10.43,1000.0,0.0,3106.4860215633416,394848.6096932294,38804.98600893369,404736.00407317834,10.588,38.5714285714285,0.008277117922742105
2023-02-01,10.41,2591.5939216158013,1591.5939216158015,1553.2430107816708,397440.2036148452,39053.93835491023,406551.4982746155,10.571000000000002,38.02816901408444,0.004485625650217484
2023-02-02,10.45,1000.0,0.0,2553.243010781671,398440.2036148452,39149.632134814536,409113.6558088119,10.561,41.33333333333323,0.0063021721604028524
2023-02-03,10.58,1000.0,0.0,3553.243010781671,399440.2036148452,39244.150093226635,415203.1079863378,10.559,47.619047619047656,0.01488449992090124
2023-02-06,10.57,1000.0,0.0,4553.243010781671,400440.2036148452,39338.75747260223,415810.6664854056,10.56,49.38271604938273,0.0014632802293179648
2023-02-07,10.54,3333.385933016193,2333.385933016193,2276.6215053908354,403773.58954786137,39655.01799755633,417963.88969424367,10.554,44.303797468354304,0.0051783741553288465
2023-02-08,10.6,1000.0,0.0,3276.6215053908354,404773.58954786137,39749.357620197836,421343.19077409705,10.5545,44.30379746835443,0.008085150806509844
2023-02-09,10.62,1000.0,0.0,4276.621505390835,405773.58954786137,39843.51957876657,423138.17792650097,10.5565,46.835443037974635,0.004260154647583558
2023-02-10,10.63,1000.0,0.0,5276.621505390835,406773.58954786137,39937.592956000815,424536.6131222887,10.559000000000001,50.0,0.00330491378168829
2023-02-13,10.56,1000.0,0.0,6276.621505390835,407773.58954786137,40032.28992569778,422740.9816153686,10.556000000000001,43.03797468354437,-0.004229626966008815
2023-02-14,10.6,1000.0,0.0,7276.621505390835,408773.58954786137,40126.62954833929,425342.2732123965,10.556999999999999,47.49999999999995,0.0061533934729673945
2023-02-15,10.65,1000.0,0.0,8276.621505390834,409773.58954786137,40220.526261954314,428348.60468981345,10.558,60.56338028169012,0.0070680288952040815
2023-02-16,10.71,1000.0,0.0,9276.621505390834,410773.58954786137,40313.89694356029,431761.8362655308,10.559000000000001,79.0322580645161,0.007968349933552332
2023-02-17,10.64,1000.0,0.0,10276.621505390834,411773.58954786137,40407.88190596631,429939.86347948154,10.5575,70.14925373134328,-0.004219856024812563
2023-02-20,10.63,1000.0,0.0,11276.621505390834,412773.58954786137,40501.95528320055,430535.7846604219,10.5575,66.12903225806453,0.0013860570548578366
2023-02-21,10.61,1000.0,0.0,12276.621505390834,413773.58954786137,40596.20599008085,430725.7455547578,10.5545,66.12903225806434,0.00044121975711219896
2023-02-22,10.49,1000.0,0.0,13276.621505390834,414773.58954786137,40691.534874732904,426854.20083594817,10.547,52.857142857142904,-0.00898842188739668
2023-02-23,10.47,7676.442306556236,6676.442306556236,6638.310752695417,422450.0318544176,41424.719431233025,433716.81244500977,10.5455,40.67796610169502,0.01607717950443477
2023-02-24,10.44,4376.4619666055905,3376.4619666055905,3319.1553763477086,426826.49382102315,41843.9207690305,436850.5328286784,10.55,39.34426229508198,0.007225268409593699
2023-02-27,10.4,2736.206040664274,1736.2060406642743,1659.5776881738543,429562.69986168743,42107.01750370976,437912.9820385815,10.5515,38.70967741935499,0.002432065729721433
2023-02-28,10.39,1849.0196133176964,849.0196133176963,829.7888440869272,431411.7194750051,42284.97896793668,439340.9314768621,10.5495,31.57894736842121,0.0032608063630203965
2023-03-01,10.47,1000.0,0.0,1829.7888440869272,432411.7194750051,42380.48995169981,443723.7297942971,10.552499999999998,38.09523809523826,0.009975847919978742
2023-03-02,10.39,2067.7119960644773,1067.7119960644773,914.8944220434636,434479.4314710696,42579.499768452886,442401.0025942255,10.5495,32.85714285714286,-0.00298097016511778
2023-03-03,10.52,1000.0,0.0,1914.8944220434637,435479.4314710696,42674.55680267342,448936.3375641243,10.5465,47.36842105263152,0.01477242350622121
2023-03-06,10.59,1000.0,0.0,2914.8944220434637,436479.4314710696,42768.985509000144,452923.5565403115,10.5475,49.36708860759495,0.008881479716748686
2023-03-08,10.6,1000.0,0.0,3914.8944220434637,437479.4314710696,42863.32513164165,454351.2463954015,10.5505,46.666666666666615,0.0031521651600447953
2023-03-09,10.53,3089.522682719846,2089.522682719846,1957.4472110217318,440568.95415378944,43156.727095812574,454440.3363189064,10.547,38.15789473684201,0.00019608160913331396
2023-03-10,10.43,2168.6571287777224,1168.6571287777224,978.7236055108659,442737.61128256714,43364.65203625147,452293.32073810283,10.5375,36.708860759493604,-0.004724526872317281
2023-03-13,10.26,1815.3445448455582,815.3445448455581,489.36180275543296,444552.9558274127,43541.586202415754,446736.67443678563,10.519,30.526315789473628,-0.012285492724608993
2023-03-14,10.22,1322.653610929371,322.6536109293712,244.68090137771648,445875.6094383421,43671.00436395483,446317.6645996184,10.501999999999999,29.896907216494853,-0.0009379347189157894
2023-03-15,10.19,1181.0488655616596,181.04886556165945,122.34045068885824,447056.65830390377,43786.907098553624,446188.5833342614,10.4815,32.954545454545396,-0.00028921388418001737
2023-03-16,10.2,1000.0,0.0,1122.3404506888583,448056.65830390377,43884.946314239896,447626.4524052469,10.459,34.482758620689566,0.0032225590808279136
2023-03-17,10.28,1000.0,0.0,2122.3404506888583,449056.65830390377,43982.22257883134,452137.24811038614,10.4375,41.304347826086925,0.010077142851815823
2023-03-20,10.23,2158.4464899358663,1158.4464899358663,1061.1702253444291,451215.1047938396,44193.214415579714,452096.58347138047,10.417,40.860215053763426,-8.993870594742326e-05
2023-03-21,10.26,1000.0,0.0,2061.170225344429,452215.1047938396,44290.680302519286,454422.3799038479,10.398499999999999,43.15789473684204,0.00514446805726565
