Date,ETF Close,NIFTY Return,RSI,MA20,Invested Today,Carry Over,Additional Invest,Total Invested,Units Bought,Total Units,Portfolio Value,NIFTY Close,Daily_Return
2020-02-28,113.82,-0.0371,20.17,11934.47,3800.12,945.31,1854.8,26689.6,33.3871,226.4211,25771.25,11201.75,0.13922945496902295
2020-03-02,113.14,-0.0062,20.14,11908.02,1780.64,472.66,307.99,28470.24,15.7384,242.1595,27397.92,11132.75,0.06311956152689513
2020-03-03,113.9,0.0153,24.84,11887.79,0.0,1472.66,0.0,28470.24,0.0,242.1595,27581.96,11303.3,0.006717298247458148
2020-03-04,113.23,-0.0046,19.51,11851.36,1967.68,736.33,231.35,30437.92,17.3777,259.5372,29387.39,11251.0,0.06545691459200143
2020-03-05,113.52,0.0016,20.78,11810.35,0.0,1736.33,0.0,30437.92,0.0,259.5372,29462.66,11269.0,0.0025613026539614836
2020-03-06,111.24,-0.0248,18.21,11752.92,3108.51,868.16,1240.35,33546.43,27.9442,287.4814,31979.43,10989.45,0.0854223617283707
2020-03-09,105.69,-0.049,14.38,11670.58,3881.88,434.08,2447.8,37428.32,36.729,324.2103,34265.79,10451.45,0.07149470769178823
2020-03-11,105.55,0.0007,15.01,11591.92,0.0,1434.08,0.0,37428.32,0.0,324.2103,34220.4,10458.4,-0.0013246447842002462
2020-03-12,97.48,-0.083,6.68,11466.04,5868.01,717.04,4150.97,43296.33,60.1971,384.4074,37472.03,9590.15,0.09502022185596881
2020-03-13,102.25,0.0381,17.26,11353.74,0.0,1717.04,0.0,43296.33,0.0,384.4074,39305.66,9955.2,0.04893329771565624
2020-03-16,102.08,-0.0761,14.94,11204.87,5664.57,858.52,3806.05,48960.9,55.4915,439.8989,44904.88,9197.4,0.14245327517716255
2020-03-17,93.15,-0.025,14.18,11047.55,2681.52,429.26,1252.26,51642.42,28.7871,468.686,43658.1,8967.05,-0.02776491107425294
2020-03-18,89.48,-0.0556,12.94,10868.7,3992.86,214.63,2778.23,55635.27,44.6229,513.3089,45930.88,8468.8,0.05205860997157452
2020-03-19,81.77,-0.0242,12.48,10682.25,2319.71,107.32,1212.39,57954.98,28.3687,541.6776,44292.97,8263.45,-0.03566032264132535
2020-03-20,87.64,0.0583,22.96,10513.23,0.0,1107.32,0.0,57954.98,0.0,541.6776,47472.62,8745.45,0.07178678693255391
2020-03-23,81.76,-0.1298,18.59,10289.7,8043.89,553.66,6490.23,65998.87,98.3842,640.0617,52331.45,7610.25,0.10235015467863362
2020-03-24,86.68,0.0251,18.88,10088.28,0.0,1553.66,0.0,65998.87,0.0,640.0617,55480.55,7801.05,0.06017605092157785
2020-03-25,86.21,0.0662,25.93,9914.28,0.0,2553.66,0.0,65998.87,0.0,640.0617,55179.72,8317.85,-0.005422260594028061
2020-03-26,87.58,0.0389,29.47,9762.42,0.0,3553.66,0.0,65998.87,0.0,640.0617,56056.61,8641.45,0.01589152681456163
2020-03-27,89.28,0.0022,31.02,9613.77,0.0,4553.66,0.0,65998.87,0.0,640.0617,57144.71,8660.25,0.0194107349695245
2020-03-30,85.48,-0.0438,31.85,9467.74,5465.85,2276.83,2189.02,71464.72,63.9431,704.0048,60178.33,8281.1,0.053086628666065616
2020-03-31,87.07,0.0382,35.2,9340.99,0.0,3276.83,0.0,71464.72,0.0,704.0048,61297.7,8597.75,0.018600881745970632
2020-04-01,86.81,-0.04,38.41,9188.52,4638.65,1638.41,2000.23,76103.37,53.4345,757.4393,65753.3,8253.8,0.072687882253331
2020-04-03,82.95,-0.0206,33.2,9030.16,2849.04,819.21,1029.83,78952.41,34.3464,791.7857,65678.62,8083.8,-0.0011357604865460669
2020-04-07,88.42,0.0876,46.33,8906.31,0.0,1819.21,0.0,78952.41,0.0,791.7857,70009.69,8792.2,0.06594337700761699
2020-04-08,87.97,-0.0049,47.95,8794.28,0.0,2819.21,247.09,78952.41,0.0,791.7857,69653.39,8748.75,-0.005089295496094937
2020-04-09,90.69,0.0415,56.19,8727.3,0.0,3819.21,0.0,78952.41,0.0,791.7857,71807.04,9111.9,0.030919528826952813
2020-04-13,90.31,-0.013,57.15,8654.08,0.0,4819.21,647.78,78952.41,0.0,791.7857,71506.17,8993.85,-0.004189979144106126
2020-04-15,89.86,-0.0076,51.91,8620.83,0.0,5819.21,381.09,78952.41,0.0,791.7857,71149.86,8925.3,-0.004982926648147923
2020-04-16,90.4,0.0076,69.05,8572.71,0.0,6819.21,0.0,78952.41,0.0,791.7857,71577.43,8992.8,0.006009428549824225
2020-04-17,92.74,0.0305,69.74,8576.18,0.0,7819.21,0.0,78952.41,0.0,791.7857,73430.21,9266.75,0.025884975193996462
2020-04-20,92.38,-0.0005,64.75,8590.92,0.0,8819.21,26.44,78952.41,0.0,791.7857,73145.16,9261.85,-0.0038819172653871137
2020-04-21,89.89,-0.0303,55.39,8616.55,0.0,9819.21,1513.74,78952.41,0.0,791.7857,71173.62,8981.45,-0.026953799813959067
2020-04-22,91.96,0.0229,57.88,8662.74,0.0,10819.21,0.0,78952.41,0.0,791.7857,72812.61,9187.3,0.02302805449547196
2020-04-23,93.22,0.0138,66.7,8691.17,0.0,11819.21,0.0,78952.41,0.0,791.7857,73810.26,9313.9,0.013701610201859227
2020-04-24,92.06,-0.0171,59.49,8768.38,0.0,12819.21,856.25,78952.41,0.0,791.7857,72891.79,9154.4,-0.012443662981271197
2020-04-27,93.06,0.014,68.92,8842.44,0.0,13819.21,0.0,78952.41,0.0,791.7857,73683.58,9282.3,0.010862540212004834
2020-04-28,93.97,0.0106,74.5,8895.59,0.0,14819.21,0.0,78952.41,0.0,791.7857,74404.1,9380.9,0.009778569390900937
2020-04-29,95.85,0.0184,68.03,8941.19,0.0,15819.21,0.0,78952.41,0.0,791.7857,75892.66,9553.35,0.020006424377151166
2020-04-30,98.13,0.0321,73.4,9001.17,0.0,16819.21,0.0,78952.41,0.0,791.7857,77697.93,9859.9,0.023787148849440554
2020-05-04,93.33,-0.0574,53.52,9051.79,0.0,17819.21,2872.24,78952.41,0.0,791.7857,73897.36,9293.5,-0.04891468794599796
2020-05-05,92.66,-0.0095,54.16,9082.18,0.0,18819.21,472.91,78952.41,0.0,791.7857,73366.86,9205.6,-0.007178876214251728
2020-05-06,92.97,0.0071,56.79,9133.04,0.0,19819.21,0.0,78952.41,0.0,791.7857,73612.32,9270.9,0.00334565224680472
2020-05-07,92.51,-0.0078,54.05,9188.8,0.0,20819.21,387.5,78952.41,0.0,791.7857,73248.09,9199.05,-0.004947948930287938
2020-05-08,92.94,0.0057,49.67,9211.76,0.0,21819.21,0.0,78952.41,0.0,791.7857,73588.56,9251.5,0.004648175809089272
2020-05-11,92.97,-0.0013,49.51,9236.28,0.0,22819.21,66.48,78952.41,0.0,791.7857,73612.32,9239.2,0.0003228762731599666
2020-05-12,92.58,-0.0046,55.13,9240.52,0.0,23819.21,230.81,78952.41,0.0,791.7857,73303.52,9196.55,-0.004194949975764972
2020-05-13,94.44,0.0203,54.72,9260.0,0.0,24819.21,0.0,78952.41,0.0,791.7857,74776.24,9383.55,0.020090713242692848
2020-05-14,91.96,-0.0257,46.1,9270.88,0.0,25819.21,1283.1,78952.41,0.0,791.7857,72812.61,9142.75,-0.026260079404901937
2020-05-15,91.89,-0.0006,49.57,9278.08,0.0,26819.21,32.27,78952.41,0.0,791.7857,72757.19,9136.85,-0.0007611318973457237
2020-05-18,89.2,-0.0343,39.68,9255.9,16125.73,13409.6,1716.13,95078.14,180.7817,972.5674,86753.02,8823.25,0.19236353135683215
2020-05-19,89.53,0.0063,38.5,9236.76,0.0,14409.6,0.0,95078.14,0.0,972.5674,87073.96,8879.1,0.0036994677533992437
2020-05-20,91.42,0.0211,38.92,9241.02,0.0,15409.6,0.0,95078.14,0.0,972.5674,88912.12,9066.55,0.021110329655387172
2020-05-21,91.17,0.0044,30.47,9236.97,0.0,16409.6,0.0,95078.14,0.0,972.5674,88668.97,9106.25,-0.0027347227802013707
2020-05-22,91.17,-0.0074,41.11,9223.24,9572.68,8204.8,367.88,104650.82,104.9981,1077.5656,98241.65,9039.25,0.10795975187261098
2020-05-26,90.67,-0.0011,43.47,9216.97,5158.82,4102.4,56.42,109809.64,56.8967,1134.4623,102861.69,9029.05,0.04702730461062088
2020-05-27,93.2,0.0317,51.4,9218.6,0.0,5102.4,0.0,109809.64,0.0,1134.4623,105731.88,9314.95,0.027903391437570146
2020-05-28,94.81,0.0188,58.68,9224.06,0.0,6102.4,0.0,109809.64,0.0,1134.4623,107558.37,9490.1,0.017274733032269785
2020-05-29,95.86,0.0095,59.59,9225.41,0.0,7102.4,0.0,109809.64,0.0,1134.4623,108749.55,9580.3,0.01107473086473898
2020-06-01,98.58,0.0257,65.07,9223.72,0.0,8102.4,0.0,109809.64,0.0,1134.4623,111835.29,9826.15,0.02837473810236446
2020-06-02,99.93,0.0156,69.02,9258.0,0.0,9102.4,0.0,109809.64,0.0,1134.4623,113366.81,9979.1,0.013694425078166317
2020-06-03,100.58,0.0083,67.36,9300.8,0.0,10102.4,0.0,109809.64,0.0,1134.4623,114104.21,10061.55,0.0065045492591704335
2020-06-04,100.41,-0.0032,75.4,9338.71,0.0,11102.4,161.26,109809.64,0.0,1134.4623,113911.36,10029.1,-0.0016901216878851821
2020-06-05,101.52,0.0113,77.14,9385.86,0.0,12102.4,0.0,109809.64,0.0,1134.4623,115170.61,10142.15,0.011054648105333742
2020-06-08,102.51,0.0025,92.99,9431.66,0.0,13102.4,0.0,109809.64,0.0,1134.4623,116293.73,10167.45,0.00975179344799848
2020-06-09,101.15,-0.0119,85.85,9472.03,0.0,14102.4,594.05,109809.64,0.0,1134.4623,114750.86,10046.65,-0.013267009321998646
2020-06-10,101.42,0.0069,84.74,9518.01,0.0,15102.4,0.0,109809.64,0.0,1134.4623,115057.16,10116.15,0.002669261040832316
2020-06-11,99.51,-0.0212,73.61,9543.94,0.0,16102.4,1058.46,109809.64,0.0,1134.4623,112890.34,9902.0,-0.018832552446105932
2020-06-12,99.72,0.0072,77.64,9585.44,0.0,17102.4,0.0,109809.64,0.0,1134.4623,113128.58,9972.9,0.002110366573437661
2020-06-15,98.74,-0.016,71.35,9619.28,0.0,18102.4,798.16,109809.64,0.0,1134.4623,112016.8,9813.7,-0.009827578495195444
2020-06-16,99.48,0.0102,68.13,9673.82,0.0,19102.4,0.0,109809.64,0.0,1134.4623,112856.31,9914.0,0.007494500824876127
2020-06-17,99.13,-0.0033,62.95,9723.92,0.0,20102.4,165.67,109809.64,0.0,1134.4623,112459.24,9881.15,-0.00351836773681502
2020-06-18,100.87,0.0213,65.68,9775.18,0.0,21102.4,0.0,109809.64,0.0,1134.4623,114433.21,10091.65,0.017552759559819275
2020-06-19,102.74,0.0151,63.6,9832.09,0.0,22102.4,0.0,109809.64,0.0,1134.4623,116554.65,10244.4,0.01853867421878652
2020-06-22,103.51,0.0065,61.44,9895.68,0.0,23102.4,0.0,109809.64,0.0,1134.4623,117428.19,10311.2,0.007494681679366844
2020-06-23,104.92,0.0155,63.4,9967.78,0.0,24102.4,0.0,109809.64,0.0,1134.4623,119027.78,10471.0,0.013621856898245577
2020-06-24,103.43,-0.0158,58.31,10017.3,0.0,25102.4,791.23,109809.64,0.0,1134.4623,117337.43,10305.3,-0.0142013066193456
2020-06-25,103.45,-0.0016,54.69,10057.24,0.0,26102.4,79.57,109809.64,0.0,1134.4623,117360.12,10288.9,0.00019337393021134908
2020-06-26,104.23,0.0091,56.6,10097.38,0.0,27102.4,0.0,109809.64,0.0,1134.4623,118245.0,10383.0,0.007539869591135506
2020-06-29,103.52,-0.0068,58.39,10121.69,0.0,28102.4,339.98,109809.64,0.0,1134.4623,117439.53,10312.4,-0.006811873652162848
2020-06-30,103.25,-0.001,56.1,10137.84,0.0,29102.4,49.94,109809.64,0.0,1134.4623,117133.23,10302.1,-0.002608150764908612
2020-07-01,104.62,0.0124,68.36,10156.26,0.0,30102.4,0.0,109809.64,0.0,1134.4623,118687.44,10430.05,0.013268736805089443
2020-07-02,105.84,0.0117,69.44,10182.39,0.0,31102.4,0.0,109809.64,0.0,1134.4623,120071.49,10551.7,0.011661301313770078
2020-07-03,106.22,0.0053,78.64,10205.65,0.0,32102.4,0.0,109809.64,0.0,1134.4623,120502.58,10607.35,0.0035902777586918067
2020-07-06,108.04,0.0147,79.47,10235.46,0.0,33102.4,0.0,109809.64,0.0,1134.4623,122567.3,10763.65,0.017134238951564296
2020-07-07,108.24,0.0033,81.79,10273.11,0.0,34102.4,0.0,109809.64,0.0,1134.4623,122794.19,10799.65,0.0018511462682133661
2020-07-08,107.33,-0.0087,73.12,10302.59,0.0,35102.4,434.74,109809.64,0.0,1134.4623,121761.83,10705.75,-0.008407238160046515
2020-07-09,108.66,0.0101,72.18,10348.17,0.0,36102.4,0.0,109809.64,0.0,1134.4623,123270.67,10813.45,0.012391732285889523
2020-07-10,108.44,-0.0042,68.11,10387.92,0.0,37102.4,209.92,109809.64,0.0,1134.4623,123021.09,10768.05,-0.002024650308139031
2020-07-13,108.63,0.0032,64.6,10437.37,0.0,38102.4,0.0,109809.64,0.0,1134.4623,123236.64,10802.7,0.0017521385967236291
2020-07-14,106.85,-0.0181,62.95,10472.04,0.0,39102.4,904.17,109809.64,0.0,1134.4623,121217.29,10607.35,-0.01638595469659032
2020-07-15,107.02,0.001,64.19,10508.89,0.0,40102.4,0.0,109809.64,0.0,1134.4623,121410.15,10618.2,0.001591027154624669
2020-07-16,108.06,0.0115,65.02,10541.31,0.0,41102.4,0.0,109809.64,0.0,1134.4623,122589.99,10739.95,0.009717803659743618
2020-07-17,109.46,0.0151,73.03,10574.17,0.0,42102.4,0.0,109809.64,0.0,1134.4623,124178.24,10901.7,0.012955788641470622
2020-07-20,110.54,0.0111,75.91,10609.72,0.0,43102.4,0.0,109809.64,0.0,1134.4623,125403.46,11022.2,0.009866623975343769
2020-07-21,112.68,0.0127,76.12,10644.28,0.0,44102.4,0.0,109809.64,0.0,1134.4623,127831.21,11162.25,0.019359513684869656
2020-07-22,112.34,-0.0027,72.18,10685.65,0.0,45102.4,132.81,109809.64,0.0,1134.4623,127445.49,11132.6,-0.0030174164822502902
2020-07-23,112.64,0.0074,72.75,10731.98,0.0,46102.4,0.0,109809.64,0.0,1134.4623,127785.83,11215.45,0.0026704750399562105
2020-07-24,112.55,-0.0019,67.91,10772.54,0.0,47102.4,94.96,109809.64,0.0,1134.4623,127683.73,11194.15,-0.0007989931277982976
2020-07-27,112.05,-0.0056,63.52,10813.5,0.0,48102.4,278.49,109809.64,0.0,1134.4623,127116.5,11131.8,-0.004442461071586745
2020-07-28,113.26,0.0152,72.83,10863.43,0.0,49102.4,0.0,109809.64,0.0,1134.4623,128489.2,11300.55,0.010798755472342325
2020-07-29,112.68,-0.0086,65.06,10902.07,0.0,50102.4,432.28,109809.64,0.0,1134.4623,127831.21,11202.85,-0.005120975148105722
2020-07-30,111.72,-0.009,62.39,10929.59,0.0,51102.4,449.44,109809.64,0.0,1134.4623,126742.12,11102.15,-0.008519750380208468
2020-07-31,111.74,-0.0026,60.09,10952.9,0.0,52102.4,129.25,109809.64,0.0,1134.4623,126764.81,11073.45,0.00017902493661936525
2020-08-03,109.89,-0.0164,60.7,10959.29,0.0,53102.4,821.11,109809.64,0.0,1134.4623,124666.06,10891.6,-0.016556250902754477
2020-08-04,111.44,0.0187,65.68,10974.07,0.0,54102.4,0.0,109809.64,0.0,1134.4623,126424.47,11095.25,0.014104961687246842
2020-08-05,111.5,0.0006,62.86,10993.87,0.0,55102.4,0.0,109809.64,0.0,1134.4623,126492.54,11101.65,0.0005384242465085176
2020-08-06,112.47,0.0089,61.11,11013.2,0.0,56102.4,0.0,109809.64,0.0,1134.4623,127592.97,11200.15,0.008699564417000483
2020-08-07,112.56,0.0012,57.76,11035.5,0.0,57102.4,0.0,109809.64,0.0,1134.4623,127695.07,11214.05,0.0008002008261114302
2020-08-10,113.41,0.005,54.68,11058.88,0.0,58102.4,0.0,109809.64,0.0,1134.4623,128659.36,11270.15,0.007551505316532481
2020-08-11,113.77,0.0046,58.08,11094.63,0.0,59102.4,0.0,109809.64,0.0,1134.4623,129067.77,11322.5,0.003174351248133034
2020-08-12,113.52,-0.0012,54.2,11129.14,0.0,60102.4,62.27,109809.64,0.0,1134.4623,128784.16,11308.4,-0.0021973727445666613
2020-08-13,113.83,-0.0007,54.86,11157.17,0.0,61102.4,35.15,109809.64,0.0,1134.4623,129135.84,11300.45,0.002730770616510503
2020-08-14,112.89,-0.0108,52.02,11171.0,0.0,62102.4,540.02,109809.64,0.0,1134.4623,128069.44,11178.4,-0.008257970831335393
2020-08-17,113.0,0.0061,47.46,11182.25,0.0,63102.4,0.0,109809.64,0.0,1134.4623,128194.24,11247.1,0.0009744713492929602
2020-08-18,114.31,0.0123,58.35,11193.4,0.0,64102.4,0.0,109809.64,0.0,1134.4623,129680.38,11385.35,0.011592876559820553
2020-08-19,114.84,0.002,65.08,11207.19,0.0,65102.4,0.0,109809.64,0.0,1134.4623,130281.65,11408.4,0.004636553347545647
2020-08-20,113.77,-0.0084,61.02,11212.03,0.0,66102.4,421.62,109809.64,0.0,1134.4623,129067.77,11312.2,-0.009317352059940776
2020-08-21,114.6,0.0053,74.98,11220.9,0.0,67102.4,0.0,109809.64,0.0,1134.4623,130009.37,11371.6,0.007295392180402427
2020-08-24,115.43,0.0083,71.79,11237.64,0.0,68102.4,0.0,109809.64,0.0,1134.4623,130950.98,11466.45,0.007242631819537326
2020-08-25,115.31,0.0005,71.77,11246.22,0.0,69102.4,0.0,109809.64,0.0,1134.4623,130814.84,11472.25,-0.0010396256675589965
2020-08-26,116.12,0.0067,71.05,11263.56,0.0,70102.4,0.0,109809.64,0.0,1134.4623,131733.76,11549.6,0.007024585284054918
2020-08-27,116.37,0.0008,70.9,11286.41,0.0,71102.4,0.0,109809.64,0.0,1134.4623,132017.37,11559.25,0.0021529029460631843
2020-08-28,117.13,0.0076,71.99,11315.12,0.0,72102.4,0.0,109809.64,0.0,1134.4623,132879.56,11647.6,0.006530883019408851
2020-08-31,115.0,-0.0223,53.05,11339.92,0.0,73102.4,1116.54,109809.64,0.0,1134.4623,130463.16,11387.5,-0.01818488863147949
2020-09-01,115.79,0.0073,57.13,11358.66,0.0,74102.4,0.0,109809.64,0.0,1134.4623,131359.38,11470.25,0.006869525466039583
2020-09-02,116.42,0.0056,59.84,11380.33,0.0,75102.4,0.0,109809.64,0.0,1134.4623,132074.1,11535.0,0.005440951380860648
2020-09-03,116.16,-0.0007,66.21,11396.7,0.0,76102.4,32.73,109809.64,0.0,1134.4623,131779.14,11527.45,-0.002233291765758705
2020-09-04,114.43,-0.0168,53.61,11402.69,0.0,77102.4,839.73,109809.64,0.0,1134.4623,129816.52,11333.85,-0.014893252452550576
2020-09-07,114.37,0.0019,48.6,11406.93,0.0,78102.4,0.0,109809.64,0.0,1134.4623,129748.45,11355.05,-0.0005243554518331583
2020-09-08,113.92,-0.0033,45.86,11406.68,0.0,79102.4,166.01,109809.64,0.0,1134.4623,129237.94,11317.35,-0.0039346134770781305
2020-09-09,113.59,-0.0035,48.36,11405.16,0.0,80102.4,173.85,109809.64,0.0,1134.4623,128863.57,11278.0,-0.0028967499791469065
2020-09-10,115.04,0.0152,53.36,11412.6,0.0,81102.4,0.0,109809.64,0.0,1134.4623,130508.54,11449.25,0.01276520586850105
2020-09-11,115.33,0.0013,49.91,11426.9,0.0,82102.4,0.0,109809.64,0.0,1134.4623,130837.53,11464.45,0.0025208312038431657
2020-09-14,115.48,-0.0021,48.53,11436.55,0.0,83102.4,106.42,109809.64,0.0,1134.4623,131007.7,11440.05,0.0013006207011092563
2020-09-15,115.97,0.0071,48.73,11443.37,0.0,84102.4,0.0,109809.64,0.0,1134.4623,131563.59,11521.8,0.0042431857058784495
2020-09-16,116.73,0.0072,51.93,11453.18,0.0,85102.4,0.0,109809.64,0.0,1134.4623,132425.78,11604.55,0.006553408887671752
2020-09-17,115.93,-0.0076,44.38,11463.37,0.0,86102.4,381.1,109809.64,0.0,1134.4623,131518.21,11516.1,-0.006853423857499652
2020-09-18,116.04,-0.001,56.37,11470.04,0.0,87102.4,48.41,109809.64,0.0,1134.4623,131643.0,11504.95,0.0009488419892575983
2020-09-21,113.65,-0.0221,39.95,11459.24,45656.81,43551.2,1105.61,155466.45,401.7317,1536.194,174588.45,11250.55,0.32622661288484767
2020-09-22,112.51,-0.0086,33.06,11443.31,23206.25,21775.6,430.65,178672.7,206.2594,1742.4534,196043.43,11153.65,0.12288888526131014
2020-09-23,112.2,-0.002,32.65,11422.42,11985.53,10887.8,97.73,190658.22,106.8229,1849.2763,207488.8,11131.85,0.05838180856150088
2020-09-24,109.28,-0.0293,29.24,11384.74,7909.51,5443.9,1465.61,198567.74,72.3784,1921.6547,209998.42,10805.55,0.012095207066598501
2020-09-25,111.56,0.0226,39.81,11354.87,0.0,6443.9,0.0,198567.74,0.0,1921.6547,214379.8,11050.25,0.02086387126150746
2020-09-28,113.25,0.016,47.25,11346.88,0.0,7443.9,0.0,198567.74,0.0,1921.6547,217627.39,11227.55,0.015148768680631308
2020-09-29,113.17,-0.0005,48.26,11334.48,0.0,8443.9,22.93,198567.74,0.0,1921.6547,217473.66,11222.4,-0.0007063908637603422
2020-09-30,113.24,0.0022,43.07,11320.11,0.0,9443.9,0.0,198567.74,0.0,1921.6547,217608.18,11247.55,0.0006185576680872718
2020-10-01,114.72,0.0151,48.52,11314.58,0.0,10443.9,0.0,198567.74,0.0,1921.6547,220452.23,11416.95,0.013069591409661241
2020-10-05,115.6,0.0076,51.89,11323.06,0.0,11443.9,0.0,198567.74,0.0,1921.6547,222143.28,11503.35,0.007670822835405211
2020-10-06,117.18,0.0138,54.02,11338.43,0.0,12443.9,0.0,198567.74,0.0,1921.6547,225179.5,11662.4,0.013667845365387565
2020-10-07,118.09,0.0066,53.85,11359.5,0.0,13443.9,0.0,198567.74,0.0,1921.6547,226928.2,11738.85,0.007765804613652616
2020-10-08,118.97,0.0082,59.1,11387.33,0.0,14443.9,0.0,198567.74,0.0,1921.6547,228619.26,11834.6,0.007451960576076555
2020-10-09,119.78,0.0067,61.25,11410.58,0.0,15443.9,0.0,198567.74,0.0,1921.6547,230175.8,11914.2,0.006808437749295404
2020-10-12,120.03,0.0014,71.52,11433.9,0.0,16443.9,0.0,198567.74,0.0,1921.6547,230656.21,11930.95,0.002087143826588145
2020-10-13,120.13,0.0003,76.25,11458.63,0.0,17443.9,0.0,198567.74,0.0,1921.6547,230848.38,11934.5,0.0008331447048401941
2020-10-14,120.64,0.0031,77.93,11481.09,0.0,18443.9,0.0,198567.74,0.0,1921.6547,231828.42,11971.05,0.004245383918223711
2020-10-15,118.09,-0.0243,79.83,11484.88,0.0,19443.9,1214.18,198567.74,0.0,1921.6547,226928.2,11680.35,-0.021137270400238273
2020-10-16,118.75,0.007,77.31,11497.2,0.0,20443.9,0.0,198567.74,0.0,1921.6547,228196.49,11762.45,0.005588948398656424
2020-10-19,119.37,0.0094,76.09,11515.6,0.0,21443.9,0.0,198567.74,0.0,1921.6547,229387.92,11873.05,0.005221070665898608
2020-10-20,119.88,0.002,76.85,11547.92,0.0,22443.9,0.0,198567.74,0.0,1921.6547,230367.96,11896.8,0.004272413298834543
2020-10-21,120.12,0.0034,77.14,11587.12,0.0,23443.9,0.0,198567.74,0.0,1921.6547,230829.16,11937.65,0.002002014516254924
2020-10-22,119.97,-0.0035,70.97,11625.34,0.0,24443.9,172.56,198567.74,0.0,1921.6547,230540.91,11896.45,-0.0012487590389359537
2020-10-23,120.1,0.0028,69.57,11681.58,0.0,25443.9,0.0,198567.74,0.0,1921.6547,230790.73,11930.35,0.0010836254615287366
2020-10-26,119.06,-0.0136,54.81,11717.46,0.0,26443.9,681.46,198567.74,0.0,1921.6547,228792.21,11767.75,-0.00865944659042428
2020-10-27,119.68,0.0103,56.61,11750.55,0.0,27443.9,0.0,198567.74,0.0,1921.6547,229983.63,11889.4,0.005207432543267165
2020-10-28,118.6,-0.0134,45.64,11775.91,0.0,28443.9,672.03,198567.74,0.0,1921.6547,227908.25,11729.6,-0.009024033580129154
2020-10-29,117.86,-0.005,39.71,11797.08,15472.6,14221.95,250.65,214040.33,131.2795,2052.9342,241958.82,11670.8,0.06165011578124102
2020-10-30,117.65,-0.0024,37.92,11808.35,8232.65,7110.98,121.67,222272.98,69.9757,2122.9099,249760.35,11642.4,0.03224321394855534
