Date,ETF Close,NIFTY Return,RSI,MA20,Invested Today,Carry Over,Additional Invest,Total Invested,Units Bought,Total Units,Portfolio Value,NIFTY Close,Daily_Return
2020-05-12,238.9,-0.0046,55.13,9240.52,0.0,23819.21,230.81,78952.41,0.0,317.0056,75732.63,9196.55,0.0010475407708154805
2020-05-13,243.66,0.0203,54.72,9260.0,0.0,24819.21,0.0,78952.41,0.0,317.0056,77241.57,9383.55,0.019924568841726442
2020-05-14,241.92,-0.0257,46.1,9270.88,0.0,25819.21,1283.1,78952.41,0.0,317.0056,76689.98,9142.75,-0.007141102906116581
2020-05-15,240.65,-0.0006,49.57,9278.08,0.0,26819.21,32.27,78952.41,0.0,317.0056,76287.39,9136.85,-0.005249577584972576
2020-05-18,234.36,-0.0343,39.68,9255.9,16125.73,13409.6,1716.13,95078.14,68.8075,385.8131,90419.15,8823.25,0.1852437211444775
2020-05-19,234.07,0.0063,38.5,9236.76,0.0,14409.6,0.0,95078.14,0.0,385.8131,90307.27,8879.1,-0.0012373485041607957
2020-05-20,237.52,0.0211,38.92,9241.02,0.0,15409.6,0.0,95078.14,0.0,385.8131,91638.32,9066.55,0.014739123439342139
2020-05-21,239.57,0.0044,30.47,9236.97,0.0,16409.6,0.0,95078.14,0.0,385.8131,92429.24,9106.25,0.008630887165980372
2020-05-22,237.75,-0.0074,41.11,9223.24,9572.68,8204.8,367.88,104650.82,40.2636,426.0767,101299.74,9039.25,0.0959707122984026
2020-05-26,239.88,-0.0011,43.47,9216.97,5158.82,4102.4,56.42,109809.64,21.5058,447.5826,107366.11,9029.05,0.059885346201283385
2020-05-27,239.51,0.0317,51.4,9218.6,0.0,5102.4,0.0,109809.64,0.0,447.5826,107200.5,9314.95,-0.0015424792795417641
2020-05-28,241.8,0.0188,58.68,9224.06,0.0,6102.4,0.0,109809.64,0.0,447.5826,108225.46,9490.1,0.009561149434937466
2020-05-29,247.06,0.0095,59.59,9225.41,0.0,7102.4,0.0,109809.64,0.0,447.5826,110579.75,9580.3,0.021753568892199704
2020-06-01,253.42,0.0257,65.07,9223.72,0.0,8102.4,0.0,109809.64,0.0,447.5826,113426.37,9826.15,0.025742687969542377
2020-06-02,254.14,0.0156,69.02,9258.0,0.0,9102.4,0.0,109809.64,0.0,447.5826,113748.63,9979.1,0.0028411382644089045
2020-06-03,255.9,0.0083,67.36,9300.8,0.0,10102.4,0.0,109809.64,0.0,447.5826,114536.38,10061.55,0.00692535813398365
2020-06-04,257.0,-0.0032,75.4,9338.71,0.0,11102.4,161.26,109809.64,0.0,447.5826,115028.72,10029.1,0.004298546889643262
2020-06-05,260.62,0.0113,77.14,9385.86,0.0,12102.4,0.0,109809.64,0.0,447.5826,116648.97,10142.15,0.014085612706113748
2020-06-08,258.75,0.0025,92.99,9431.66,0.0,13102.4,0.0,109809.64,0.0,447.5826,115811.99,10167.45,-0.0071752026614551045
2020-06-09,260.9,-0.0119,85.85,9472.03,0.0,14102.4,594.05,109809.64,0.0,447.5826,116774.29,10046.65,0.008309156936168627
2020-06-10,261.57,0.0069,84.74,9518.01,0.0,15102.4,0.0,109809.64,0.0,447.5826,117074.17,10116.15,0.0025680310280629115
2020-06-11,259.69,-0.0212,73.61,9543.94,0.0,16102.4,1058.46,109809.64,0.0,447.5826,116232.72,9902.0,-0.007187324069861001
2020-06-12,257.6,0.0072,77.64,9585.44,0.0,17102.4,0.0,109809.64,0.0,447.5826,115297.27,9972.9,-0.008048078028286665
2020-06-15,257.59,-0.016,71.35,9619.28,0.0,18102.4,798.16,109809.64,0.0,447.5826,115292.79,9813.7,-3.885608046061417e-05
2020-06-16,255.64,0.0102,68.13,9673.82,0.0,19102.4,0.0,109809.64,0.0,447.5826,114420.01,9914.0,-0.0075701177844685885
2020-06-17,257.07,-0.0033,62.95,9723.92,0.0,20102.4,165.67,109809.64,0.0,447.5826,115060.05,9881.15,0.005593776822777841
2020-06-18,256.77,0.0213,65.68,9775.18,0.0,21102.4,0.0,109809.64,0.0,447.5826,114925.78,10091.65,-0.0011669558634818111
2020-06-19,260.91,0.0151,63.6,9832.09,0.0,22102.4,0.0,109809.64,0.0,447.5826,116778.77,10244.4,0.016123362399628638
2020-06-22,263.47,0.0065,61.44,9895.68,0.0,23102.4,0.0,109809.64,0.0,447.5826,117924.58,10311.2,0.009811800552446348
2020-06-23,267.63,0.0155,63.4,9967.78,0.0,24102.4,0.0,109809.64,0.0,447.5826,119786.52,10471.0,0.015789244277995218
2020-06-24,267.72,-0.0158,58.31,10017.3,0.0,25102.4,791.23,109809.64,0.0,447.5826,119826.8,10305.3,0.00033626488189164583
2020-06-25,268.05,-0.0016,54.69,10057.24,0.0,26102.4,79.57,109809.64,0.0,447.5826,119974.51,10288.9,0.0012326958576878155
2020-06-26,267.99,0.0091,56.6,10097.38,0.0,27102.4,0.0,109809.64,0.0,447.5826,119947.65,10383.0,-0.0002238808893655353
2020-06-29,264.14,-0.0068,58.39,10121.69,0.0,28102.4,339.98,109809.64,0.0,447.5826,118224.46,10312.4,-0.014366183914399255
2020-06-30,266.89,-0.001,56.1,10137.84,0.0,29102.4,49.94,109809.64,0.0,447.5826,119455.31,10302.1,0.010411128120187518
2020-07-01,266.82,0.0124,68.36,10156.26,0.0,30102.4,0.0,109809.64,0.0,447.5826,119423.98,10430.05,-0.0002622738160404925
2020-07-02,267.99,0.0117,69.44,10182.39,0.0,31102.4,0.0,109809.64,0.0,447.5826,119947.65,10551.7,0.004384965230601168
2020-07-03,268.19,0.0053,78.64,10205.65,0.0,32102.4,0.0,109809.64,0.0,447.5826,120037.17,10607.35,0.0007463255845363559
2020-07-06,269.52,0.0147,79.47,10235.46,0.0,33102.4,0.0,109809.64,0.0,447.5826,120632.45,10763.65,0.00495913057597086
2020-07-07,271.19,0.0033,81.79,10273.11,0.0,34102.4,0.0,109809.64,0.0,447.5826,121379.92,10799.65,0.0061962597957681
2020-07-08,271.29,-0.0087,73.12,10302.59,0.0,35102.4,434.74,109809.64,0.0,447.5826,121424.67,10705.75,0.00036867712550803233
2020-07-09,270.06,0.0101,72.18,10348.17,0.0,36102.4,0.0,109809.64,0.0,447.5826,120874.15,10813.45,-0.004533839787252525
2020-07-10,269.12,-0.0042,68.11,10387.92,0.0,37102.4,209.92,109809.64,0.0,447.5826,120453.42,10768.05,-0.003480727682469764
2020-07-13,269.88,0.0032,64.6,10437.37,0.0,38102.4,0.0,109809.64,0.0,447.5826,120793.58,10802.7,0.002823996197036216
2020-07-14,268.77,-0.0181,62.95,10472.04,0.0,39102.4,904.17,109809.64,0.0,447.5826,120296.77,10607.35,-0.004112884145001772
2020-07-15,266.48,0.001,64.19,10508.89,0.0,40102.4,0.0,109809.64,0.0,447.5826,119271.8,10618.2,-0.008520345143099073
2020-07-16,267.4,0.0115,65.02,10541.31,0.0,41102.4,0.0,109809.64,0.0,447.5826,119683.58,10739.95,0.003452450621186154
2020-07-17,271.14,0.0151,73.03,10574.17,0.0,42102.4,0.0,109809.64,0.0,447.5826,121357.54,10901.7,0.013986546859644289
2020-07-20,273.45,0.0111,75.91,10609.72,0.0,43102.4,0.0,109809.64,0.0,447.5826,122391.45,11022.2,0.008519536569379982
2020-07-21,274.23,0.0127,76.12,10644.28,0.0,44102.4,0.0,109809.64,0.0,447.5826,122740.57,11162.25,0.0028524868362946876
2020-07-22,272.87,-0.0027,72.18,10685.65,0.0,45102.4,132.81,109809.64,0.0,447.5826,122131.85,11132.6,-0.0049594033985665975
2020-07-23,275.08,0.0074,72.75,10731.98,0.0,46102.4,0.0,109809.64,0.0,447.5826,123121.01,11215.45,0.008099115832602033
2020-07-24,273.37,-0.0019,67.91,10772.54,0.0,47102.4,94.96,109809.64,0.0,447.5826,122355.65,11194.15,-0.006216323274151225
2020-07-27,269.27,-0.0056,63.52,10813.5,0.0,48102.4,278.49,109809.64,0.0,447.5826,120520.56,11131.8,-0.014997999683708851
2020-07-28,269.31,0.0152,72.83,10863.43,0.0,49102.4,0.0,109809.64,0.0,447.5826,120538.46,11300.55,0.00014852237659712664
2020-07-29,270.0,-0.0086,65.06,10902.07,0.0,50102.4,432.28,109809.64,0.0,447.5826,120847.29,11202.85,0.0025620868227451687
2020-07-30,271.36,-0.009,62.39,10929.59,0.0,51102.4,449.44,109809.64,0.0,447.5826,121456.01,11102.15,0.005037100956091001
2020-07-31,275.08,-0.0026,60.09,10952.9,0.0,52102.4,129.25,109809.64,0.0,447.5826,123121.01,11073.45,0.013708667030968735
2020-08-03,276.56,-0.0164,60.7,10959.29,0.0,53102.4,821.11,109809.64,0.0,447.5826,123783.43,10891.6,0.005380235266101208
2020-08-04,277.7,0.0187,65.68,10974.07,0.0,54102.4,0.0,109809.64,0.0,447.5826,124293.68,11095.25,0.00412211876823898
2020-08-05,276.67,0.0006,62.86,10993.87,0.0,55102.4,0.0,109809.64,0.0,447.5826,123832.67,11101.65,-0.003709038142566845
2020-08-06,276.53,0.0089,61.11,11013.2,0.0,56102.4,0.0,109809.64,0.0,447.5826,123770.01,11200.15,-0.0005060054022900662
2020-08-07,279.58,0.0012,57.76,11035.5,0.0,57102.4,0.0,109809.64,0.0,447.5826,125135.13,11214.05,0.011029489292276873
2020-08-10,285.0,0.005,54.68,11058.88,0.0,58102.4,0.0,109809.64,0.0,447.5826,127561.03,11270.15,0.01938624269619571
2020-08-11,284.06,0.0046,58.08,11094.63,0.0,59102.4,0.0,109809.64,0.0,447.5826,127140.3,11322.5,-0.003298264368044035
2020-08-12,281.72,-0.0012,54.2,11129.14,0.0,60102.4,62.27,109809.64,0.0,447.5826,126092.96,11308.4,-0.008237671296984495
2020-08-13,285.25,-0.0007,54.86,11157.17,0.0,61102.4,35.15,109809.64,0.0,447.5826,127672.93,11300.45,0.012530199941376496
2020-08-14,282.39,-0.0108,52.02,11171.0,0.0,62102.4,540.02,109809.64,0.0,447.5826,126392.84,11178.4,-0.01002632272949322
2020-08-17,283.89,0.0061,47.46,11182.25,0.0,63102.4,0.0,109809.64,0.0,447.5826,127064.21,11247.1,0.005311772407361026
2020-08-18,285.44,0.0123,58.35,11193.4,0.0,64102.4,0.0,109809.64,0.0,447.5826,127757.97,11385.35,0.00545991668306911
2020-08-19,287.68,0.002,65.08,11207.19,0.0,65102.4,0.0,109809.64,0.0,447.5826,128760.55,11408.4,0.007847494759035456
2020-08-20,288.38,-0.0084,61.02,11212.03,0.0,66102.4,421.62,109809.64,0.0,447.5826,129073.86,11312.2,0.0024332763412395764
2020-08-21,288.06,0.0053,74.98,11220.9,0.0,67102.4,0.0,109809.64,0.0,447.5826,128930.63,11371.6,-0.0011096747242237415
2020-08-24,287.17,0.0083,71.79,11237.64,0.0,68102.4,0.0,109809.64,0.0,447.5826,128532.29,11466.45,-0.0030895683981378985
2020-08-25,288.05,0.0005,71.77,11246.22,0.0,69102.4,0.0,109809.64,0.0,447.5826,128926.16,11472.25,0.0030643661604412564
2020-08-26,288.44,0.0067,71.05,11263.56,0.0,70102.4,0.0,109809.64,0.0,447.5826,129100.72,11549.6,0.001353953301641786
2020-08-27,287.1,0.0008,70.9,11286.41,0.0,71102.4,0.0,109809.64,0.0,447.5826,128500.95,11559.25,-0.0046457525566085955
2020-08-28,287.72,0.0076,71.99,11315.12,0.0,72102.4,0.0,109809.64,0.0,447.5826,128778.46,11647.6,0.002159594929064701
2020-08-31,277.77,-0.0223,53.05,11339.92,0.0,73102.4,1116.54,109809.64,0.0,447.5826,124325.01,11387.5,-0.034582258554730405
2020-09-01,281.68,0.0073,57.13,11358.66,0.0,74102.4,0.0,109809.64,0.0,447.5826,126075.06,11470.25,0.01407641149596528
2020-09-02,284.08,0.0056,59.84,11380.33,0.0,75102.4,0.0,109809.64,0.0,447.5826,127149.26,11535.0,0.008520321148369758
2020-09-03,286.97,-0.0007,66.21,11396.7,0.0,76102.4,32.73,109809.64,0.0,447.5826,128442.77,11527.45,0.010173161841445344
2020-09-04,279.05,-0.0168,53.61,11402.69,0.0,77102.4,839.73,109809.64,0.0,447.5826,124897.91,11333.85,-0.027598750789943227
2020-09-07,278.21,0.0019,48.6,11406.93,0.0,78102.4,0.0,109809.64,0.0,447.5826,124521.95,11355.05,-0.003010138440266985
2020-09-08,277.72,-0.0033,45.86,11406.68,0.0,79102.4,166.01,109809.64,0.0,447.5826,124302.63,11317.35,-0.0017612959000400386
2020-09-09,276.59,-0.0035,48.36,11405.16,0.0,80102.4,173.85,109809.64,0.0,447.5826,123796.86,11278.0,-0.0040688600072259495
2020-09-10,279.14,0.0152,53.36,11412.6,0.0,81102.4,0.0,109809.64,0.0,447.5826,124938.2,11449.25,0.009219458393371127
2020-09-11,283.71,0.0013,49.91,11426.9,0.0,82102.4,0.0,109809.64,0.0,447.5826,126983.65,11464.45,0.016371694165595363
2020-09-14,278.02,-0.0021,48.53,11436.55,0.0,83102.4,106.42,109809.64,0.0,447.5826,124436.9,11440.05,-0.020055731584341818
2020-09-15,283.34,0.0071,48.73,11443.37,0.0,84102.4,0.0,109809.64,0.0,447.5826,126818.04,11521.8,0.019135320793108868
2020-09-16,283.97,0.0072,51.93,11453.18,0.0,85102.4,0.0,109809.64,0.0,447.5826,127100.02,11604.55,0.002223500694380709
2020-09-17,284.31,-0.0076,44.38,11463.37,0.0,86102.4,381.1,109809.64,0.0,447.5826,127252.2,11516.1,0.0011973247525844943
2020-09-18,286.71,-0.001,56.37,11470.04,0.0,87102.4,48.41,109809.64,0.0,447.5826,128326.4,11504.95,0.008441504351201834
2020-09-21,279.09,-0.0221,39.95,11459.24,45656.81,43551.2,1105.61,155466.45,163.5917,611.1743,170572.63,11250.55,0.3292091884444668
2020-09-22,273.54,-0.0086,33.06,11443.31,23206.25,21775.6,430.65,178672.7,84.8368,696.011,190386.86,11153.65,0.1161630092705963
2020-09-23,272.42,-0.002,32.65,11422.42,11985.53,10887.8,97.73,190658.22,43.9965,740.0075,201592.85,11131.85,0.05885905151227355
2020-09-24,266.85,-0.0293,29.24,11384.74,7909.51,5443.9,1465.61,198567.74,29.6403,769.6478,205380.52,10805.55,0.018788712000450403
2020-09-25,273.9,0.0226,39.81,11354.87,0.0,6443.9,0.0,198567.74,0.0,769.6478,210806.54,11050.25,0.02641935077387103
2020-09-28,276.65,0.016,47.25,11346.88,0.0,7443.9,0.0,198567.74,0.0,769.6478,212923.07,11227.55,0.010040153403210406
2020-09-29,275.59,-0.0005,48.26,11334.48,0.0,8443.9,22.93,198567.74,0.0,769.6478,212107.25,11222.4,-0.003831524691053967
2020-09-30,279.93,0.0022,43.07,11320.11,0.0,9443.9,0.0,198567.74,0.0,769.6478,215447.52,11247.55,0.015748023700274283
2020-10-01,280.27,0.0151,48.52,11314.58,0.0,10443.9,0.0,198567.74,0.0,769.6478,215709.2,11416.95,0.0012145881280045678
2020-10-05,281.69,0.0076,51.89,11323.06,0.0,11443.9,0.0,198567.74,0.0,769.6478,216802.1,11503.35,0.0050665432906895624
2020-10-06,283.61,0.0138,54.02,11338.43,0.0,12443.9,0.0,198567.74,0.0,769.6478,218279.82,11662.4,0.006815985638515487
2020-10-07,282.5,0.0066,53.85,11359.5,0.0,13443.9,0.0,198567.74,0.0,769.6478,217425.51,11738.85,-0.003913829505631794
2020-10-08,283.84,0.0082,59.1,11387.33,0.0,14443.9,0.0,198567.74,0.0,769.6478,218456.84,11834.6,0.004743371649444494
2020-10-09,283.6,0.0067,61.25,11410.58,0.0,15443.9,0.0,198567.74,0.0,769.6478,218272.13,11914.2,-0.0008455217057977693
2020-10-12,281.49,0.0014,71.52,11433.9,0.0,16443.9,0.0,198567.74,0.0,769.6478,216648.17,11930.95,-0.007440070337885074
2020-10-13,281.17,0.0003,76.25,11458.63,0.0,17443.9,0.0,198567.74,0.0,769.6478,216401.88,11934.5,-0.0011368201263828315
2020-10-14,282.91,0.0031,77.93,11481.09,0.0,18443.9,0.0,198567.74,0.0,769.6478,217741.07,11971.05,0.0061884397677136604
2020-10-15,279.33,-0.0243,79.83,11484.88,0.0,19443.9,1214.18,198567.74,0.0,769.6478,214985.73,11680.35,-0.012654204372193112
2020-10-16,281.87,0.007,77.31,11497.2,0.0,20443.9,0.0,198567.74,0.0,769.6478,216940.63,11762.45,0.00909316167170715
2020-10-19,281.4,0.0094,76.09,11515.6,0.0,21443.9,0.0,198567.74,0.0,769.6478,216578.9,11873.05,-0.0016674147207925705
2020-10-20,283.62,0.002,76.85,11547.92,0.0,22443.9,0.0,198567.74,0.0,769.6478,218287.52,11896.8,0.007889134167732736
2020-10-21,280.96,0.0034,77.14,11587.12,0.0,23443.9,0.0,198567.74,0.0,769.6478,216240.26,11937.65,-0.009378731317301048
2020-10-22,282.44,-0.0035,70.97,11625.34,0.0,24443.9,172.56,198567.74,0.0,769.6478,217379.33,11896.45,0.005267612978267611
2020-10-23,284.47,0.0028,69.57,11681.58,0.0,25443.9,0.0,198567.74,0.0,769.6478,218941.72,11930.35,0.007187389895810359
2020-10-26,279.9,-0.0136,54.81,11717.46,0.0,26443.9,681.46,198567.74,0.0,769.6478,215424.43,11767.75,-0.016064960118153837
2020-10-27,283.18,0.0103,56.61,11750.55,0.0,27443.9,0.0,198567.74,0.0,769.6478,217948.87,11889.4,0.011718448088733568
2020-10-28,282.19,-0.0134,45.64,11775.91,0.0,28443.9,672.03,198567.74,0.0,769.6478,217186.92,11729.6,-0.0034960034433763054
2020-10-29,282.85,-0.005,39.71,11797.08,15472.6,14221.95,250.65,214040.33,54.7025,824.3503,233167.49,11670.8,0.07357979937281667
2020-10-30,283.0,-0.0024,37.92,11808.35,8232.65,7110.98,121.67,222272.98,29.0906,853.4409,241523.79,11642.4,0.03583818653277948
2020-11-02,284.3,0.0023,39.1,11816.64,0.0,8110.98,0.0,222272.98,0.0,853.4409,242633.26,11669.15,0.004593626159973718
